id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,aerial_won,off_camera,out,dribble_overrun,pass_cross,pass_switch,counterpress,shot_statsbomb_xg,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,dribble_nutmeg,shot_key_pass_id,end_z,ball_recovery_recovery_failure,pass_no_touch,pass_cut_back,pass_deflected,shot_first_time,foul_committed_advantage,foul_won_advantage,substitution_replacement_id,substitution_replacement_name,ball_recovery_offensive,shot_one_on_one,block_save_block,foul_committed_card_id,foul_committed_card_name,jersey_number,player_name_recipient,jersey_number_recipient
d8b30e0a-0982-4810-8b11-adcee6300891,1,1,00:00:00,0,0,1,0.0,3857277,35,Starting XI,788,Morocco,1,Regular Play,788,Morocco,4141.0,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a19b7a3c-47c6-4351-9c6d-f292abbe83c7,2,1,00:00:00,0,0,1,0.0,3857277,35,Starting XI,788,Morocco,1,Regular Play,785,Croatia,433.0,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01238640-5ff9-4920-af3e-0669d1f439c5,3,1,00:00:00,0,0,1,0.0,3857277,18,Half Start,788,Morocco,1,Regular Play,785,Croatia,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71edb8bf-8d45-4388-9486-0bfd19f0d62a,4,1,00:00:00,0,0,1,0.0,3857277,18,Half Start,788,Morocco,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e82202-637a-4077-8949-35660234f81a,5,1,00:00:00.261000,0,0,2,0.913417,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,5234.0,Sofyan Amrabat,14.204225,-2.9718144,1.0,Ground Pass,46.0,37.6,38.0,Left Foot,65.0,Kick Off,60.0,40.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Sofyan Amrabat,4.0
fd288a9c-25e4-4a60-a7ae-c4ed86f1fb53,6,1,00:00:01.174000,0,1,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,46.0,37.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
e8d5e504-7a2a-44bf-9ab7-584247920a60,7,1,00:00:01.174000,0,1,2,0.922038,3857277,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,45.6,37.6,,,,,46.0,37.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
888d05e7-5d92-4cb3-a14c-cce89ee562f3,8,1,00:00:02.096000,0,2,2,1.611887,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,15890.0,Noussair Mazraoui,30.701954,-1.6523147,1.0,Ground Pass,43.1,7.0,40.0,Right Foot,,,45.6,37.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Noussair Mazraoui,3.0
02daa5c8-85a8-4fe3-bbd0-4e7eb89e60ed,9,1,00:00:03.708000,0,3,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,,,,,,,43.1,7.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
8d523065-5101-4137-bfc9-dc1206173acd,10,1,00:00:03.708000,0,3,2,1.577303,3857277,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,38.8,4.6,,,,,43.1,7.0,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
7ee01af6-d3fd-4a6b-8949-b0ad0ace860f,11,1,00:00:04.438000,0,4,2,0.68115,3857277,17,Pressure,788,Morocco,9,From Kick Off,785,Croatia,,3441.0,Nikola Vlašić,17.0,Right Wing,,,,,,,,,,,,,74.7,72.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,
4f49227c-b893-422d-9e3c-0303beb4bb29,12,1,00:00:05.285000,0,5,2,1.153734,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,5219.0,Romain Saïss,22.895414,2.4613948,2.0,Low Pass,21.0,19.0,40.0,Right Foot,,,38.8,4.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Romain Saïss,6.0
0167c3d3-8e17-4094-95ff-04b9bce1f892,13,1,00:00:06.439000,0,6,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,,,,,,,21.0,19.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
cbe267fa-d529-42ae-b4a4-e10a8e596fb8,14,1,00:00:06.439000,0,6,2,2.833848,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,6301.0,Youssef En-Nesyri,46.155605,0.25180987,3.0,High Pass,65.7,30.7,38.0,Left Foot,,,21.0,19.2,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Youssef En-Nesyri,19.0
a5862257-8099-4111-999f-9568cb2f13aa,15,1,00:00:09.273000,0,9,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,63.2,29.2,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
3522c1b3-1afe-42a9-b687-24c753353426,16,1,00:00:09.273000,0,9,2,2.48988,3857277,30,Pass,788,Morocco,9,From Kick Off,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,27.872927,-0.2649934,3.0,High Pass,81.3,42.1,37.0,Head,66.0,Recovery,54.4,49.4,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
53175ddd-d46a-44ab-9e9d-ba26fac21fa1,17,1,00:00:11.644000,0,11,2,0.0,3857277,40,Injury Stoppage,788,Morocco,9,From Kick Off,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
d80503f5-bd5c-4c9c-8925-1c6db2b58415,18,1,00:00:11.763000,0,11,2,3.009566,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,6301.0,Youssef En-Nesyri,20.447495,-0.23193076,3.0,High Pass,58.7,33.3,38.0,Left Foot,66.0,Recovery,38.8,38.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Youssef En-Nesyri,19.0
728e9b2f-83e7-45de-98a4-00d663029777,19,1,00:00:14.772000,0,14,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,58.7,33.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
0240fb28-27d8-4a42-9525-54b9727bf2f5,20,1,00:00:14.772000,0,14,2,0.0,3857277,4,Duel,788,Morocco,9,From Kick Off,785,Croatia,,5469.0,Marcelo Brozović,10.0,Center Defensive Midfield,,,,,,,,,,,10.0,Aerial Lost,61.4,46.8,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
782b4f90-f44d-4c25-8309-8fe0f8791c51,21,1,00:00:14.772000,0,14,2,4.405297,3857277,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,15890.0,Noussair Mazraoui,33.30165,-1.6489501,3.0,High Pass,56.1,0.1,,,,,58.7,33.3,1.0,75.0,Out,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Noussair Mazraoui,3.0
29068e39-8c69-449a-8ad2-8a18700172ad,22,1,00:00:19.178000,0,19,2,,3857277,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,,,,,,,48.6,15.1,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
05c71c35-b8b2-4169-91a5-9b86071945eb,23,1,00:00:23.312000,0,23,3,1.797908,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,29163.0,Josip Juranović,2.0,Right Back,3471.0,Dejan Lovren,17.399426,-2.6959379,2.0,Low Pass,47.7,72.5,,,67.0,Throw-in,63.4,80.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,Dejan Lovren,6.0
bf4e045c-a204-4503-927d-3eeff7648032,24,1,00:00:25.110000,0,25,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,,,,,,,47.7,72.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
b929b95d-87ab-42d4-bb8f-e4b387dd6083,25,1,00:00:25.110000,0,25,3,2.775837,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,21.9,62.0,,,,,47.7,72.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
d8e4f34c-711e-4117-82e6-abc4c3b17959,26,1,00:00:27.886000,0,27,3,1.582479,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,33018.0,Joško Gvardiol,26.281933,-1.3599688,1.0,Ground Pass,27.4,36.3,38.0,Left Foot,,,21.9,62.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Joško Gvardiol,20.0
87c6cf2d-0bd6-4b29-b474-42aa5900ad3b,27,1,00:00:29.468000,0,29,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,27.4,36.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
8bebca67-219e-41a1-9a75-b5972b7f6a61,28,1,00:00:29.468000,0,29,3,3.814973,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,36.0,35.7,,,,,27.4,36.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
32b62f24-1675-401a-bf3f-5729f67d4cb2,29,1,00:00:33.283000,0,33,3,0.934354,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,5456.0,Mateo Kovačić,10.043903,-0.22082877,1.0,Ground Pass,45.8,33.5,38.0,Left Foot,,,36.0,35.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Mateo Kovačić,8.0
13a784d5-19f7-4261-824e-84da64d0a397,30,1,00:00:34.028000,0,34,3,0.4026,3857277,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,71.3,46.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
7f8643dd-3d61-440f-a837-9f890b78afcc,31,1,00:00:34.217000,0,34,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,45.8,33.5,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
7ed5adad-edb7-42dc-a600-95756ca41042,32,1,00:00:34.217000,0,34,3,0.136393,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,45.8,32.9,,,,,45.8,33.5,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
3d2125b5-7dc6-40cb-a869-a03aa8d5f85f,33,1,00:00:34.354000,0,34,3,1.073193,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,3471.0,Dejan Lovren,23.547611,2.165866,1.0,Ground Pass,32.6,52.4,40.0,Right Foot,,,45.8,32.9,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Dejan Lovren,6.0
e85ce201-1bfd-4b5f-b4d1-c454750a10b8,34,1,00:00:35.427000,0,35,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,,,,,,,32.6,52.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
e73ec6df-f050-42e2-8074-c27987bcd017,35,1,00:00:35.427000,0,35,3,5.897039,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,45.4,71.0,,,,,32.6,52.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
60309a34-8475-42f6-9e41-e5cc82469d80,36,1,00:00:41.324000,0,41,3,1.47442,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,33018.0,Joško Gvardiol,27.553585,-1.805212,1.0,Ground Pass,39.0,44.2,40.0,Right Foot,,,45.4,71.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Joško Gvardiol,20.0
2f0ce204-a557-4d3c-a1ba-1fd21940e154,37,1,00:00:42.798000,0,42,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,39.0,44.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
b1f324b3-131a-4704-be6f-65da99cdc8e1,38,1,00:00:42.798000,0,42,3,4.907682,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,43.9,33.3,,,,,39.0,44.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
183c7149-a3ef-44d6-a01f-260f9664fe4a,39,1,00:00:47.706000,0,47,3,1.083798,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,12625.0,Borna Sosa,25.904825,-1.1365012,1.0,Ground Pass,54.8,9.8,38.0,Left Foot,,,43.9,33.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Borna Sosa,19.0
39033a30-fbde-4f55-b63d-2c331c011473,40,1,00:00:48.790000,0,48,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,12625.0,Borna Sosa,6.0,Left Back,,,,,,,,,,,,,54.8,9.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
67341018-0c32-4af0-9340-1693128a7f46,41,1,00:00:48.790000,0,48,3,1.194149,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,12625.0,Borna Sosa,6.0,Left Back,,,,,,,52.7,9.8,,,,,54.8,9.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
9ae9a1b0-ff31-4f6f-97a6-8d18d6037052,42,1,00:00:49.984000,0,49,3,0.494423,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,12625.0,Borna Sosa,6.0,Left Back,5456.0,Mateo Kovačić,7.702597,2.625667,1.0,Ground Pass,46.0,13.6,38.0,Left Foot,,,52.7,9.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Mateo Kovačić,8.0
5cddd997-2edc-427a-82b6-b3e47fdaa4bd,43,1,00:00:50.478000,0,50,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,46.0,13.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
ccab4734-547e-4bdf-a79e-7088c27b2891,44,1,00:00:50.478000,0,50,3,1.129593,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,45.0,12.6,,,,,46.0,13.6,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
5d9bdfb3-75bf-42f7-83e6-240157414f55,45,1,00:00:51.344000,0,51,3,0.359069,3857277,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,5237.0,Hakim Ziyech,12.0,Right Midfield,,,,,,,,,,,,,73.0,67.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
90ba69a9-0b05-419c-8f2c-1c969ec84088,46,1,00:00:51.608000,0,51,3,1.400306,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,15.0,Left Center Midfield,33018.0,Joško Gvardiol,18.383144,2.6609151,1.0,Ground Pass,28.7,21.1,40.0,Right Foot,,,45.0,12.6,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Joško Gvardiol,20.0
e01698d6-0df7-4a6b-a028-2aa5c27c38f5,47,1,00:00:53.008000,0,53,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,28.7,21.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
cf4d4cab-2198-4b58-a926-5883ab64f6d8,48,1,00:00:53.008000,0,53,3,3.463108,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,31.1,20.9,,,,,28.7,21.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
6366d564-4713-48ea-9e4b-7299f122edaf,49,1,00:00:56.471000,0,56,3,1.617643,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,3471.0,Dejan Lovren,35.07506,1.6707487,1.0,Ground Pass,27.6,55.8,38.0,Left Foot,,,31.1,20.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Dejan Lovren,6.0
2cd02c91-7f14-4cab-b505-d158b4a9fc39,50,1,00:00:58.089000,0,58,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,,,,,,,27.6,55.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
e6aab171-61d1-4fd9-a402-ecc5a43dd4be,51,1,00:00:58.089000,0,58,3,1.515348,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,28.3,56.6,,,,,27.6,55.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
403c408c-7b1f-49b7-9fe7-04c16e25c0cc,52,1,00:00:59.604000,0,59,3,0.969864,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,5463.0,Luka Modrić,12.969194,1.1071488,1.0,Ground Pass,34.1,68.2,40.0,Right Foot,,,28.3,56.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Luka Modrić,10.0
21d09662-d4ba-45d6-848d-b0cd1094e83b,53,1,00:01:00.574000,1,0,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,34.1,68.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
a8173180-d8d0-4818-bec6-53ef3e0815f2,54,1,00:01:00.574000,1,0,3,2.888499,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,34.1,68.2,,,,,34.1,68.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
d135b07a-04e8-411a-8809-122ec49c90f3,55,1,00:01:03.463000,1,3,3,1.178822,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,13.0,Right Center Midfield,3471.0,Dejan Lovren,10.012992,-1.7211678,1.0,Ground Pass,32.6,58.3,40.0,Right Foot,,,34.1,68.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Dejan Lovren,6.0
e8465b82-a8d1-4e42-bf19-dabb9c2a887e,56,1,00:01:04.642000,1,4,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,,,,,,,32.6,58.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
8127c916-09f7-48a7-b2ec-5211f31c1421,57,1,00:01:04.642000,1,4,3,2.690282,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,,,,,,,41.3,55.1,,,,,32.6,58.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
5ee7170a-047c-4cf0-a855-8bc38a61a1de,58,1,00:01:07.332000,1,7,3,1.03576,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,3471.0,Dejan Lovren,3.0,Right Center Back,33018.0,Joško Gvardiol,27.379189,-1.4278662,1.0,Ground Pass,45.2,28.0,40.0,Right Foot,,,41.3,55.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Joško Gvardiol,20.0
0d864ec7-41a5-4cbb-9592-8f5e6e3ac15b,59,1,00:01:08.368000,1,8,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,45.2,28.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
9ec24bd8-7db2-43f0-8ffc-d35871b2e779,60,1,00:01:08.368000,1,8,3,1.509901,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,48.6,22.0,,,,,45.2,28.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
c776b626-407f-4dab-83fe-b293e6302437,61,1,00:01:09.878000,1,9,3,1.28126,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,5474.0,Ivan Perišić,26.923595,-0.62715787,1.0,Ground Pass,70.4,6.2,38.0,Left Foot,,,48.6,22.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Ivan Perišić,4.0
c0e00553-f83a-41a8-a70f-39e698b59d96,62,1,00:01:11.159000,1,11,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,21.0,Left Wing,,,,,,,,,,,,,70.4,6.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
1bc71eac-9005-4a91-a7ef-78d042d970f4,63,1,00:01:11.159000,1,11,3,1.139337,3857277,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,21.0,Left Wing,,,,,,,73.8,5.1,,,,,70.4,6.2,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
f86dba69-70ce-44dc-ac36-1632d1763402,64,1,00:01:11.820000,1,11,3,0.386532,3857277,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,5237.0,Hakim Ziyech,12.0,Right Midfield,,,,,,,,,,,,,49.0,71.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
b79788a5-766e-4ac3-8790-ecd8bbb4130c,65,1,00:01:12.298000,1,12,3,3.987296,3857277,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,21.0,Left Wing,12625.0,Borna Sosa,47.561855,0.23987927,1.0,Ground Pass,120.0,16.4,40.0,Right Foot,,,73.8,5.1,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Borna Sosa,19.0
8c38757e-5729-417f-a410-98a19ea6d652,66,1,00:01:15.334000,1,15,3,0.0,3857277,28,Shield,785,Croatia,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi Mouh,2.0,Right Back,,,,,,,,,,,,,7.1,65.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
6f8ee1a9-38e6-41ad-b6b1-42561959b967,67,1,00:01:16.285000,1,16,3,,3857277,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,12625.0,Borna Sosa,6.0,Left Back,,,,,,,,,,,,,109.1,13.0,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
11d0d5d8-6439-481d-90cd-d74873937b2c,68,1,00:01:37.548000,1,37,4,2.488585,3857277,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,3625.0,Sofiane Boufal,71.93838,-0.38024825,3.0,High Pass,72.8,17.3,38.0,Left Foot,63.0,Goal Kick,6.0,44.0,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Sofiane Boufal,17.0
f8da38ba-51cb-4c8d-a095-7d46c83323b1,69,1,00:01:40.037000,1,40,4,,3857277,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,3625.0,Sofiane Boufal,16.0,Left Midfield,,,,,,,,,,,,,70.9,17.5,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
efb18dbd-bd60-478d-8e2c-3307ac9494c6,70,1,00:01:40.037000,1,40,4,0.0,3857277,4,Duel,788,Morocco,7,From Goal Kick,788,Morocco,,3625.0,Sofiane Boufal,16.0,Left Midfield,,,,,,,,,,,10.0,Aerial Lost,72.8,17.3,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
