id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,under_pressure,out,aerial_won,ball_recovery_recovery_failure,pass_cross,counterpress,technique_id,technique_name,foul_won_defensive,off_camera,pass_switch,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,goalkeeper_position_id,goalkeeper_position_name,shot_one_on_one,pass_shot_assist,shot_first_time,pass_no_touch,block_offensive,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,injury_stoppage_in_chain,substitution_replacement_id,substitution_replacement_name,pass_deflected,bad_behaviour_card_id,bad_behaviour_card_name,jersey_number,player_name_recipient,jersey_number_recipient
cc70f393-5ff4-45a2-9b07-ea02889171f2,1,1,00:00:00,0,0,1,0.0,3869684,35,Starting XI,785,Croatia,1,Regular Play,785,Croatia,4231.0,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fbc32f2-2e9f-4f45-95bd-0ec1676619ca,2,1,00:00:00,0,0,1,0.0,3869684,35,Starting XI,785,Croatia,1,Regular Play,788,Morocco,433.0,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c17c99c-fd20-4631-b46b-57ce346de3a4,3,1,00:00:00,0,0,1,0.0,3869684,18,Half Start,785,Croatia,1,Regular Play,785,Croatia,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98c3d500-df1a-448c-be09-8149920ca0c4,4,1,00:00:00,0,0,1,0.0,3869684,18,Half Start,785,Croatia,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846376f6-944d-45d7-b860-4b6b2efd193c,5,1,00:00:02.062000,0,2,2,1.382156,3869684,30,Pass,785,Croatia,9,From Kick Off,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,33018.0,Joško Gvardiol,21.302582,-2.923942,1.0,Ground Pass,39.2,35.4,40.0,Right Foot,65.0,Kick Off,60.0,40.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Joško Gvardiol,20.0
0f272617-8bd0-4a9d-8bc6-75adaf26e028,6,1,00:00:03.445000,0,3,2,,3869684,42,Ball Receipt,785,Croatia,9,From Kick Off,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,39.2,35.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
86253406-b533-4b7e-b5c0-5462e9a58edc,7,1,00:00:03.445000,0,3,2,1.477222,3869684,43,Carry,785,Croatia,9,From Kick Off,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,42.8,33.8,,,,,39.2,35.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
3ffb4ba7-caa5-49e2-afcb-77403365a161,8,1,00:00:04.922000,0,4,2,2.355025,3869684,30,Pass,785,Croatia,9,From Kick Off,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,22041.0,Marko Livaja,53.75686,0.5219149,3.0,High Pass,89.4,60.6,38.0,Left Foot,,,42.8,33.8,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Marko Livaja,14.0
54e4db00-7668-4753-981f-d6511302ece8,9,1,00:00:07.277000,0,7,2,,3869684,42,Ball Receipt,785,Croatia,9,From Kick Off,785,Croatia,,22041.0,Marko Livaja,23.0,Center Forward,,,,,,,,,,,,,88.0,61.5,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
1fd46fd6-fcda-4eda-af12-2550f05ac90f,10,1,00:00:07.277000,0,7,2,0.0,3869684,4,Duel,785,Croatia,9,From Kick Off,785,Croatia,,22041.0,Marko Livaja,23.0,Center Forward,,,,,,,,,,,10.0,Aerial Lost,89.4,60.6,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
cd994689-6298-4207-9e5d-86fced86dd5b,11,1,00:00:07.277000,0,7,2,0.0,3869684,9,Clearance,785,Croatia,9,From Kick Off,788,Morocco,,139016.0,Achraf Dari,5.0,Left Center Back,,,,,,,,,37.0,Head,,,30.7,19.5,,Complete,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
42c206ff-5e76-485a-a285-bcfd8706f4f3,12,1,00:00:14.456000,0,14,3,1.548062,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,37148.0,Josip Šutalo,22.520435,-2.7256227,2.0,Low Pass,48.8,70.9,,,67.0,Throw-in,69.4,80.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Josip Šutalo,24.0
e062d03a-9317-4d09-919c-f8ebb661f130,13,1,00:00:16.005000,0,16,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,48.8,70.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
4167d539-68c3-42a2-ae17-76863e1a0402,14,1,00:00:16.005000,0,16,3,1.360743,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,48.8,70.9,,,,,48.8,70.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
b84d7810-4f2c-47d6-95f0-5bff2051b9d4,15,1,00:00:17.365000,0,17,3,1.776799,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,33018.0,Joško Gvardiol,20.385534,-1.7383643,1.0,Ground Pass,45.4,50.8,40.0,Right Foot,,,48.8,70.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Joško Gvardiol,20.0
3bda1c34-17f7-4efe-8c29-737f0bf3e745,16,1,00:00:19.142000,0,19,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,45.4,50.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
66d177ce-4f8f-46ce-9d97-a88278be0163,17,1,00:00:19.142000,0,19,3,2.153631,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,40.5,43.6,,,,,45.4,50.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
e0c048c4-7d8c-42aa-b537-92551925dbe8,18,1,00:00:21.296000,0,21,3,1.254624,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,5463.0,Luka Modrić,15.255491,0.575276,1.0,Ground Pass,53.3,51.9,40.0,Right Foot,,,40.5,43.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Luka Modrić,10.0
5f074d74-d63e-4136-8ca6-f353c3c046e6,19,1,00:00:22.550000,0,22,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,53.3,51.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
2c26da7b-4533-4087-98b1-55b50a837868,20,1,00:00:22.550000,0,22,3,0.039999,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,52.5,52.8,,,,,53.3,51.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
98b73228-0dcc-465d-85b5-4f346c72dcbc,21,1,00:00:22.590000,0,22,3,1.367597,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,33018.0,Joško Gvardiol,20.370813,-2.2693057,1.0,Ground Pass,39.4,37.2,38.0,Left Foot,,,52.5,52.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Joško Gvardiol,20.0
f3585a19-3341-462d-b2de-2be25dadf828,22,1,00:00:23.958000,0,23,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,39.4,37.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
3bfe0bc7-b9e3-411e-940f-7c9ba8769bc4,23,1,00:00:23.958000,0,23,3,2.742706,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,44.8,21.3,,,,,39.4,37.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
83850cfc-5183-42f7-9d38-a5ca6ebbae10,24,1,00:00:26.701000,0,26,3,1.554898,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,5463.0,Luka Modrić,25.7,1.5707964,1.0,Ground Pass,44.8,47.0,38.0,Left Foot,,,44.8,21.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Luka Modrić,10.0
82083fd5-8fc2-411b-8178-062ba1f3171e,25,1,00:00:28.256000,0,28,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,44.8,47.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
f773a1e1-5298-4168-874e-a2f132a878bf,26,1,00:00:28.256000,0,28,3,3.464534,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,54.4,66.5,,,,,44.8,47.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
e580c436-7f80-43d8-ab5e-1d752e693ad3,27,1,00:00:31.720000,0,31,3,1.26957,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,49337.0,Josip Stanišić,25.234303,0.4335149,1.0,Ground Pass,77.3,77.1,40.0,Right Foot,,,54.4,66.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Josip Stanišić,2.0
ef7480e2-2f24-49b7-b593-564cefc5ea54,28,1,00:00:32.990000,0,32,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,,,,,,,,,,,,,77.3,77.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
59456d76-034b-400f-a2e7-e4edc34c41d3,29,1,00:00:32.990000,0,32,3,0.802421,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,,,,,,,76.6,77.1,,,,,77.3,77.1,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
e9714961-2443-4259-8c55-181f4853aee5,30,1,00:00:33.461000,0,33,3,0.19487,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,43.5,5.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
3c5eb999-56cc-4298-875f-0adb7f52ab75,31,1,00:00:33.561000,0,33,3,0.325654,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,31295.0,Yahia Attiyat allah,6.0,Left Back,,,,,,,,,,,,,40.7,2.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
cc6ae213-a02a-4011-94ee-20b546b91485,32,1,00:00:33.792000,0,33,3,0.192612,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,28914.0,Lovro Majer,2.9154758,-1.4677147,2.0,Low Pass,76.9,74.2,40.0,Right Foot,,,76.6,77.1,9.0,Incomplete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Lovro Majer,7.0
faf8b07f-b00b-41c2-8140-04bc3f1c5569,33,1,00:00:33.985000,0,33,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,28914.0,Lovro Majer,17.0,Right Wing,,,,,,,,,,,,,76.2,66.5,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
585ef8f1-328f-4a4f-a616-4bb5d726ff77,34,1,00:00:33.985000,0,33,3,0.0,3869684,6,Block,785,Croatia,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,43.2,5.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
431f767a-1fc6-454c-98cf-bdf5302bb4ec,35,1,00:00:35.613000,0,35,3,0.317825,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,139016.0,Achraf Dari,5.0,Left Center Back,,,,,,,,,,,,,31.0,6.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
1fbffae5-289b-4096-8350-f8b89a24f74d,36,1,00:00:35.782000,0,35,3,2.406423,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,22041.0,Marko Livaja,23.0,Center Forward,28914.0,Lovro Majer,27.115494,-0.7358304,1.0,Ground Pass,106.4,58.2,40.0,Right Foot,66.0,Recovery,86.3,76.4,9.0,Incomplete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lovro Majer,7.0
f73d781b-ecba-414b-8ef1-b506ee0a5c66,37,1,00:00:38.188000,0,38,3,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,28914.0,Lovro Majer,17.0,Right Wing,,,,,,,,,,,,,103.3,60.3,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
8db23028-1d92-4bfd-b913-42e6ea33b473,38,1,00:00:38.188000,0,38,3,0.0,3869684,2,Ball Recovery,785,Croatia,4,From Throw In,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,,,,,,,13.7,21.9,,Complete,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
7a8978fd-cc03-4a75-ad3d-a838e36ee619,39,1,00:01:02.904000,1,2,4,2.265355,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,22041.0,Marko Livaja,25.071497,-1.743158,3.0,High Pass,107.8,55.3,,,67.0,Throw-in,112.1,80.0,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Marko Livaja,14.0
3e7453ae-2f2f-4594-b601-ecca0c2ee083,40,1,00:01:05.169000,1,5,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,22041.0,Marko Livaja,23.0,Center Forward,,,,,,,,,,,,,107.1,54.1,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
b98911ee-e439-4b18-af62-38686cfc7fa5,41,1,00:01:05.169000,1,5,4,0.0,3869684,4,Duel,785,Croatia,4,From Throw In,785,Croatia,,22041.0,Marko Livaja,23.0,Center Forward,,,,,,,,,,,10.0,Aerial Lost,107.8,55.3,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,
b2570717-89e3-4066-a789-5c1b44cb2ea4,42,1,00:01:05.169000,1,5,4,0.0,3869684,9,Clearance,785,Croatia,4,From Throw In,788,Morocco,,31295.0,Yahia Attiyat allah,6.0,Left Back,,,,,,,,,37.0,Head,,,12.3,24.8,,Complete,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
f3114dc8-28e5-40bb-9c75-47c63bfb77bd,43,1,00:01:07.533000,1,7,4,2.634419,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,49337.0,Josip Stanišić,2.0,Right Back,37148.0,Josip Šutalo,24.318718,3.0427423,2.0,Low Pass,69.0,70.5,37.0,Head,66.0,Recovery,93.2,68.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Josip Šutalo,24.0
96575b91-bf8c-4b9f-9a58-234e91804c2c,44,1,00:01:10.167000,1,10,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,69.0,70.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
df5d6c52-fb86-4df4-b2bb-5f9fb1a4abd6,45,1,00:01:10.167000,1,10,4,0.127692,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,69.0,70.5,,,,,69.0,70.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
4e47b79e-3bb3-4dcb-8c37-290cbbfd930b,46,1,00:01:10.295000,1,10,4,2.691606,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,33018.0,Joško Gvardiol,29.72356,-2.229774,1.0,Ground Pass,50.8,47.0,40.0,Right Foot,,,69.0,70.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Joško Gvardiol,20.0
4238a63e-9dd6-47a6-ad1b-2f4bd1b89222,47,1,00:01:12.986000,1,12,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,,,,,,,50.8,47.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
848152a2-f54d-4b8e-baed-750fdd5cb02e,48,1,00:01:12.986000,1,12,4,1.545417,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,,,,,,,53.0,40.0,,,,,50.8,47.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,
dc19f343-1d17-46a9-ba94-9ea09243cebc,49,1,00:01:14.532000,1,14,4,3.145713,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,33018.0,Joško Gvardiol,5.0,Left Center Back,16527.0,Mislav Oršić,55.004456,-0.7378151,3.0,High Pass,93.7,3.0,38.0,Left Foot,,,53.0,40.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,Mislav Oršić,18.0
0cd11e0d-0d7d-415d-a154-79f281d18aa4,50,1,00:01:17.334000,1,17,4,0.317943,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,26.2,73.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
dc35c92a-e22a-46bd-95f0-73a47578b034,51,1,00:01:17.678000,1,17,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,16527.0,Mislav Oršić,21.0,Left Wing,,,,,,,,,,,,,93.7,3.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
847f1a5d-31f5-4b77-9808-9d49c16c27e1,52,1,00:01:17.678000,1,17,4,1.123672,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,16527.0,Mislav Oršić,21.0,Left Wing,5460.0,Andrej Kramarić,5.162364,2.3698924,2.0,Low Pass,90.6,7.8,37.0,Head,,,94.3,4.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Andrej Kramarić,9.0
9eb651ac-079e-40a1-a7d2-e4dc9324a1db,53,1,00:01:18.801000,1,18,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5460.0,Andrej Kramarić,19.0,Center Attacking Midfield,,,,,,,,,,,,,90.6,7.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
c63a8b70-100c-44d7-9ce4-c7d1214dc55f,54,1,00:01:18.801000,1,18,4,1.274462,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5460.0,Andrej Kramarić,19.0,Center Attacking Midfield,,,,,,,91.8,5.4,,,,,90.6,7.8,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
7f06cf45-b407-4948-a940-a69a11f26215,55,1,00:01:19.780000,1,19,4,0.568534,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,31.0,74.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
f3c1d1c7-84da-48d5-b6a1-1f8e94de1e64,56,1,00:01:20.076000,1,20,4,0.75104,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5460.0,Andrej Kramarić,19.0,Center Attacking Midfield,16527.0,Mislav Oršić,4.237924,-1.2341216,1.0,Ground Pass,93.2,1.4,40.0,Right Foot,,,91.8,5.4,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Mislav Oršić,18.0
e407e3ed-e1ce-4b19-8d66-22f8a704df6e,57,1,00:01:20.827000,1,20,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,16527.0,Mislav Oršić,21.0,Left Wing,,,,,,,,,,,,,93.2,1.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
7258ed33-9c0e-4824-a4d3-80dbb07842fa,58,1,00:01:20.827000,1,20,4,0.121115,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,16527.0,Mislav Oršić,21.0,Left Wing,,,,,,,93.2,1.4,,,,,93.2,1.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
0882c2bb-a9db-40cc-934e-2d3a3fae75c0,59,1,00:01:20.948000,1,20,4,1.124972,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,16527.0,Mislav Oršić,21.0,Left Wing,5474.0,Ivan Perišić,18.039955,3.0750246,1.0,Ground Pass,75.2,2.6,40.0,Right Foot,,,93.2,1.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Ivan Perišić,4.0
1b340449-bf89-4136-821d-c664e0653f35,60,1,00:01:22.073000,1,22,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,,,,,,,,,,,,,75.2,2.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
b527d9db-b2c9-4ea2-ac59-ea6f214f5a10,61,1,00:01:22.073000,1,22,4,0.914351,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,,,,,,,75.2,2.6,,,,,75.2,2.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
244acab5-0b46-49b4-b717-0de5605d372b,62,1,00:01:22.987000,1,22,4,1.126272,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5474.0,Ivan Perišić,6.0,Left Back,5456.0,Mateo Kovačić,8.34386,2.3561945,1.0,Ground Pass,69.3,8.5,40.0,Right Foot,,,75.2,2.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Mateo Kovačić,8.0
8df6540d-e4d8-4aa4-bf19-0a7c8c22794e,63,1,00:01:24.113000,1,24,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,,,,,,,69.3,8.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
a2c360c6-619b-40ac-aa35-56a80228778b,64,1,00:01:24.113000,1,24,4,1.313745,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,,,,,,,68.7,14.1,,,,,69.3,8.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
1eec1127-3ab1-4461-be85-2ce3428fe997,65,1,00:01:25.427000,1,25,4,1.45839,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5456.0,Mateo Kovačić,11.0,Left Defensive Midfield,5463.0,Luka Modrić,23.049513,1.8431365,1.0,Ground Pass,62.5,36.3,40.0,Right Foot,,,68.7,14.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Luka Modrić,10.0
0bbf99ec-356f-4099-814e-a3bd6e516022,66,1,00:01:26.886000,1,26,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,,,,,,,62.5,36.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
086925f0-d044-4f2a-b95f-3c0175fff4c5,67,1,00:01:26.886000,1,26,4,6.497681,3869684,43,Carry,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,,,,,,,62.3,37.4,,,,,62.5,36.3,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
49ae19a0-e41b-4a58-af91-e6a9a9cdd857,68,1,00:01:31.184000,1,31,4,1.368193,3869684,17,Pressure,785,Croatia,4,From Throw In,788,Morocco,,156734.0,Bilal El Khannous,13.0,Right Center Midfield,,,,,,,,,,,,,53.9,56.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,
a64ed943-df90-4db2-9f26-4837288cdfb8,69,1,00:01:33.383000,1,33,4,1.12844,3869684,30,Pass,785,Croatia,4,From Throw In,785,Croatia,,5463.0,Luka Modrić,9.0,Right Defensive Midfield,37148.0,Josip Šutalo,16.559288,2.1453993,1.0,Ground Pass,53.3,51.3,40.0,Right Foot,,,62.3,37.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Josip Šutalo,24.0
954bb930-e085-43bb-b922-77f8a1e7365f,70,1,00:01:34.512000,1,34,4,,3869684,42,Ball Receipt,785,Croatia,4,From Throw In,785,Croatia,,37148.0,Josip Šutalo,3.0,Right Center Back,,,,,,,,,,,,,53.3,51.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
