id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,outcome_id,outcome_name,off_camera,under_pressure,out,aerial_won,counterpress,dribble_nutmeg,pass_deflected,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,foul_committed_advantage,foul_won_advantage,shot_first_time,pass_cross,ball_recovery_recovery_failure,foul_committed_offensive,foul_won_defensive,pass_goal_assist,substitution_replacement_id,substitution_replacement_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_cut_back,injury_stoppage_in_chain,shot_one_on_one,jersey_number,player_name_recipient,jersey_number_recipient
ba0d933f-18a9-4872-ace6-07b99cce1a55,1,1,00:00:00,0,0,1,0.0,3869486,35,Starting XI,788,Morocco,1,Regular Play,788,Morocco,4141.0,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914d7937-fc6f-4067-9d96-d4a68492bc03,2,1,00:00:00,0,0,1,0.0,3869486,35,Starting XI,788,Morocco,1,Regular Play,780,Portugal,433.0,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254efcd8-4f90-4c67-95f3-8024a1d36b4d,3,1,00:00:00,0,0,1,0.0,3869486,18,Half Start,788,Morocco,1,Regular Play,780,Portugal,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545c2139-0ec6-4c8a-866c-a767f23be86b,4,1,00:00:00,0,0,1,0.0,3869486,18,Half Start,788,Morocco,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0bd2b52-71d9-4884-a59e-ac9bc6c03ff2,5,1,00:00:00.436000,0,0,2,0.950653,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,9927.0,Rúben Diogo Da Silva Neves,15.405194,3.1156244,1.0,Ground Pass,45.6,40.5,40.0,Right Foot,65.0,Kick Off,61.0,40.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Rúben Diogo Da Silva Neves,18.0
092e01c2-04a9-4828-bc13-cf7939cd87e0,6,1,00:00:01.387000,0,1,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,9927.0,Rúben Diogo Da Silva Neves,10.0,Center Defensive Midfield,,,,,,,,,,,,,45.6,40.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
bb739fda-ee9d-446e-996c-9999edad53d2,7,1,00:00:01.387000,0,1,2,1.25242,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,9927.0,Rúben Diogo Da Silva Neves,10.0,Center Defensive Midfield,,,,,,,45.2,41.1,,,,,45.6,40.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
b0825c80-2e3e-49f1-a471-c758fb21ecfc,8,1,00:00:02.639000,0,2,2,1.338277,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,9927.0,Rúben Diogo Da Silva Neves,10.0,Center Defensive Midfield,20016.0,Kléper Laveran Lima Ferreira,14.006427,2.1528585,1.0,Ground Pass,37.5,52.8,38.0,Left Foot,,,45.2,41.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Kléper Laveran Lima Ferreira,3.0
cc87f67e-22cc-43e8-880a-00b72e85e2dc,9,1,00:00:03.978000,0,3,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,37.5,52.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
15f28a39-afe2-4de1-b7d0-ecc2cbc54454,10,1,00:00:03.978000,0,3,2,1.032591,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,37.5,52.8,,,,,37.5,52.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
44098ca4-eb65-4598-ae24-9ebabe7ce5e4,11,1,00:00:05.010000,0,5,2,1.705715,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5206.0,Rúben Santos Gato Alves Dias,25.016195,-1.5348119,1.0,Ground Pass,38.4,27.8,40.0,Right Foot,,,37.5,52.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Rúben Santos Gato Alves Dias,4.0
42ac084f-bb73-442b-bd7b-f0212948467f,12,1,00:00:06.716000,0,6,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,,,,,,,38.4,27.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
00cc13fb-f6f1-420b-a1d7-e01de34e673b,13,1,00:00:06.716000,0,6,2,3.389955,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,44.1,24.7,,,,,38.4,27.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
c872a364-e82b-4d7f-bb7d-7abf3f29f32a,14,1,00:00:10.106000,0,10,2,1.478549,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,20016.0,Kléper Laveran Lima Ferreira,22.096605,1.8037009,1.0,Ground Pass,39.0,46.2,38.0,Left Foot,,,44.1,24.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Kléper Laveran Lima Ferreira,3.0
b8930e6f-ffc7-4c23-8dc5-f9021498097d,15,1,00:00:11.584000,0,11,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,39.0,46.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
6daa3e92-ee13-4373-abea-59f008478a79,16,1,00:00:11.584000,0,11,2,3.055673,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,42.8,49.4,,,,,39.0,46.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
9fa14fc6-c173-4a1c-91d3-a84ef8562079,17,1,00:00:14.640000,0,14,2,1.889416,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,5206.0,Rúben Santos Gato Alves Dias,24.41823,-1.4723501,1.0,Ground Pass,45.2,25.1,40.0,Right Foot,,,42.8,49.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Rúben Santos Gato Alves Dias,4.0
7bc3962e-efa1-4bf4-a242-94704bd6028c,18,1,00:00:16.530000,0,16,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,,,,,,,45.2,25.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
de132a99-6c99-4c41-859e-4d7071a34e6c,19,1,00:00:16.530000,0,16,2,3.282226,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,45.2,25.1,,,,,45.2,25.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
459915d5-89e2-4c30-81d0-77c58770b873,20,1,00:00:19.812000,0,19,2,2.110253,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,20016.0,Kléper Laveran Lima Ferreira,34.015438,1.7272453,1.0,Ground Pass,39.9,58.7,40.0,Right Foot,,,45.2,25.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Kléper Laveran Lima Ferreira,3.0
bc2df439-78d8-48a6-9f24-f2223301ff7c,21,1,00:00:21.922000,0,21,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,39.9,58.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
0ac06017-424b-4a71-a516-0de6eddf9267,22,1,00:00:21.922000,0,21,2,1.740678,3869486,43,Carry,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,45.4,58.5,,,,,39.9,58.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
3b14e110-78ef-418b-8907-fecf6f87b09e,23,1,00:00:23.663000,0,23,2,3.892395,3869486,30,Pass,780,Portugal,9,From Kick Off,780,Portugal,,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,69.82722,-0.3326197,3.0,High Pass,111.4,35.7,40.0,Right Foot,,,45.4,58.5,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
5a6b9885-9ddd-43ea-b10f-8210478caf71,24,1,00:00:27.555000,0,27,2,0.0,3869486,2,Ball Recovery,780,Portugal,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,,,,,,,8.7,44.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
163840ba-dd22-489a-8c3d-f54495c1ba87,25,1,00:00:27.555000,0,27,2,1.505797,3869486,43,Carry,780,Portugal,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,9.3,45.5,,,,,8.7,44.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
bc8a5e9a-20a6-4953-9eb2-03670a1998c2,26,1,00:00:29.061000,0,29,2,1.291425,3869486,30,Pass,780,Portugal,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,5245.0,Achraf Hakimi Mouh,19.734488,0.8104825,1.0,Ground Pass,22.9,59.8,69.0,Keeper Arm,,,9.3,45.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Achraf Hakimi Mouh,2.0
54e39dd2-ddce-4c1d-8496-7471f1f07dc8,27,1,00:00:30.352000,0,30,2,,3869486,42,Ball Receipt,780,Portugal,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi Mouh,2.0,Right Back,,,,,,,,,,,,,22.9,59.8,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
7475cfd0-7a1f-4f42-8d3a-1589bf26f4e5,28,1,00:00:34.725000,0,34,2,2.530003,3869486,30,Pass,780,Portugal,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi Mouh,2.0,Right Back,,,46.566296,0.44155705,1.0,Ground Pass,64.3,79.5,40.0,Right Foot,,,22.2,59.6,75.0,Out,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
991c98fd-3794-441c-90d7-d686bab646fe,29,1,00:00:42.601000,0,42,3,1.46344,3869486,30,Pass,780,Portugal,4,From Throw In,780,Portugal,,5209.0,Raphaël Adelino José Guerreiro,6.0,Left Back,5206.0,Rúben Santos Gato Alves Dias,22.13504,2.5686264,2.0,Low Pass,37.5,12.1,,,67.0,Throw-in,56.1,0.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Rúben Santos Gato Alves Dias,4.0
61555ca4-9cf0-43c6-bf51-82600aee7c76,30,1,00:00:44.064000,0,44,3,,3869486,42,Ball Receipt,780,Portugal,4,From Throw In,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,,,,,,,37.5,12.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
0f0dd976-2633-4d35-a41d-71bc565bb02e,31,1,00:00:44.064000,0,44,3,3.19989,3869486,43,Carry,780,Portugal,4,From Throw In,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,,,,,,,39.9,13.6,,,,,37.5,12.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
592a4a62-6c52-4c08-bb6b-4a97c02cc191,32,1,00:00:47.264000,0,47,3,0.629927,3869486,30,Pass,780,Portugal,4,From Throw In,780,Portugal,,5206.0,Rúben Santos Gato Alves Dias,5.0,Left Center Back,11184.0,Otávio Edmilson da Silva Monteiro,6.868042,-0.7338973,1.0,Ground Pass,45.0,9.0,40.0,Right Foot,,,39.9,13.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Otávio Edmilson da Silva Monteiro,25.0
0cd871c5-0ed2-41d4-a3ce-320f01eac98e,33,1,00:00:47.894000,0,47,3,,3869486,42,Ball Receipt,780,Portugal,4,From Throw In,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,,,,,,,,,,,,,45.0,9.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
5144df4d-f560-4ff4-bde1-b65e5ede0301,34,1,00:00:47.894000,0,47,3,1.942625,3869486,43,Carry,780,Portugal,4,From Throw In,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,,,,,,,50.9,10.1,,,,,45.0,9.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
cce87edc-54b3-42e0-9b21-4ba14e89193c,35,1,00:00:49.837000,0,49,3,4.811167,3869486,30,Pass,780,Portugal,4,From Throw In,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,38803.0,Gonçalo Matias Ramos,64.574455,0.04802506,3.0,High Pass,115.4,13.2,40.0,Right Foot,,,50.9,10.1,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Gonçalo Matias Ramos,26.0
d4ba96b4-a673-443f-94ca-c4103f17c283,36,1,00:00:54.648000,0,54,3,,3869486,42,Ball Receipt,780,Portugal,4,From Throw In,780,Portugal,,38803.0,Gonçalo Matias Ramos,23.0,Center Forward,,,,,,,,,,,,,112.6,11.9,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,
a8efd26d-cc05-44ff-9f4e-d06c87540ae5,37,1,00:00:54.648000,0,54,3,0.0,3869486,9,Clearance,780,Portugal,4,From Throw In,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,,,40.0,Right Foot,,,4.7,66.9,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
27f47645-e715-4007-b8e5-e7ad2fbd0376,38,1,00:00:54.725000,0,54,3,0.0,3869486,6,Block,780,Portugal,4,From Throw In,780,Portugal,,38803.0,Gonçalo Matias Ramos,23.0,Center Forward,,,,,,,,,,,,,117.7,11.0,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,
d340920c-4eb1-4eb1-b205-f4e780ee3f7c,39,1,00:01:17.227000,1,17,4,1.645969,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,7459.0,Jawad El Yamiq,11.130589,1.4174639,1.0,Ground Pass,7.7,55.0,38.0,Left Foot,63.0,Goal Kick,6.0,44.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Jawad El Yamiq,18.0
00635743-b08b-4979-9d61-22d35144d6c7,40,1,00:01:18.873000,1,18,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,,,,,,,7.7,55.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
bc185385-5ecc-42de-bad1-410b39a0f094,41,1,00:01:18.873000,1,18,4,1.728095,3869486,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,8.3,56.4,,,,,7.7,55.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
e2b55531-7955-4312-870b-8aa10cea0a27,42,1,00:01:20.601000,1,20,4,1.037597,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,6785.0,Yassine Bounou,10.159232,-1.9330232,1.0,Ground Pass,4.7,46.9,40.0,Right Foot,,,8.3,56.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Yassine Bounou,1.0
37c3045a-7f26-4d17-b0e3-9c7a1b5e219e,43,1,00:01:21.638000,1,21,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,,,,,,,4.7,46.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
be22d0ec-73fb-4dcf-b055-3f0d8fe3b37e,44,1,00:01:21.638000,1,21,4,2.290523,3869486,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,4.3,45.5,,,,,4.7,46.9,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
a8513dbb-f84f-43e4-9646-35c8aaa13b34,45,1,00:01:23.400000,1,23,4,0.834705,3869486,17,Pressure,788,Morocco,7,From Goal Kick,780,Portugal,,38803.0,Gonçalo Matias Ramos,23.0,Center Forward,,,,,,,,,,,,,114.8,38.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,
3703568c-c2fc-4565-955e-6106c7d74490,46,1,00:01:23.929000,1,23,4,1.612387,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,7459.0,Jawad El Yamiq,26.108236,1.4169822,3.0,High Pass,8.3,71.3,38.0,Left Foot,,,4.3,45.5,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Jawad El Yamiq,18.0
53b47e93-73dd-4962-9c07-ef7cc370d791,47,1,00:01:25.541000,1,25,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,,,,,,,8.3,71.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
03a40845-aa7d-4f03-9eaf-c6da4c79e86b,48,1,00:01:25.541000,1,25,4,2.078739,3869486,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,,,,,,,10.7,72.4,,,,,8.3,71.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
3407e9ca-2f45-4ce2-82af-88a6cc744055,49,1,00:01:27.620000,1,27,4,2.368695,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,7459.0,Jawad El Yamiq,3.0,Right Center Back,6301.0,Youssef En-Nesyri,46.653187,-0.3637882,3.0,High Pass,54.3,55.8,40.0,Right Foot,,,10.7,72.4,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Youssef En-Nesyri,19.0
e90acd39-6d43-4e95-99f9-689a653234e9,50,1,00:01:29.989000,1,29,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,57.2,54.8,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
ce20ed53-0e6b-45ca-924b-f49aae0abe7e,51,1,00:01:29.989000,1,29,4,2.35774,3869486,30,Pass,788,Morocco,7,From Goal Kick,780,Portugal,,9927.0,Rúben Diogo Da Silva Neves,10.0,Center Defensive Midfield,11184.0,Otávio Edmilson da Silva Monteiro,9.963935,-0.18164884,3.0,High Pass,75.6,22.5,37.0,Head,64.0,Interception,65.8,24.3,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Otávio Edmilson da Silva Monteiro,25.0
f8a18f6d-72f8-48d8-b6ee-c1c36a40028c,52,1,00:01:32.347000,1,32,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,,,,,,,,,,,,,75.6,22.5,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
ead09bdb-252d-49b5-b427-90c5d94df167,53,1,00:01:32.387000,1,32,4,0.051007,3869486,30,Pass,788,Morocco,7,From Goal Kick,780,Portugal,,11184.0,Otávio Edmilson da Silva Monteiro,15.0,Left Center Midfield,,,2.280351,-0.26625204,2.0,Low Pass,77.8,21.9,,,,,75.6,22.5,9.0,Incomplete,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,
75fc7a5e-7e81-477e-95b2-0e842b567735,54,1,00:01:32.387000,1,32,4,0.0,3869486,4,Duel,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,10.0,Aerial Lost,44.5,57.6,,Complete,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
7116ddfc-98b4-4d96-866c-84d6a4852b29,55,1,00:01:32.438000,1,32,4,0.0,3869486,6,Block,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,42.3,58.2,,Complete,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
f3d2d6e4-9f2b-49b2-8503-4be1df15a5b4,56,1,00:01:34.452000,1,34,4,0.670915,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,5237.0,Hakim Ziyech,6.166036,0.14648418,2.0,Low Pass,50.8,61.1,37.0,Head,66.0,Recovery,44.7,60.2,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Hakim Ziyech,7.0
f5d6e36a-14d4-40f6-9273-2b42c8926ece,57,1,00:01:35.123000,1,35,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,5237.0,Hakim Ziyech,12.0,Right Midfield,,,,,,,,,,,,,50.8,61.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
390f5a1b-b5dd-4d3f-84c2-570e505ef98a,58,1,00:01:35.123000,1,35,4,0.896385,3869486,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,5237.0,Hakim Ziyech,12.0,Right Midfield,,,,,,,50.0,61.6,,,,,50.8,61.1,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
e0eec0c4-c0e3-40b4-93ca-ed7ad2c1b655,59,1,00:01:36.019000,1,36,4,0.0,3869486,38,Miscontrol,788,Morocco,7,From Goal Kick,788,Morocco,,5237.0,Hakim Ziyech,12.0,Right Midfield,,,,,,,,,,,,,50.0,61.6,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
f4d4c045-d411-4bbf-b556-536dea019c0a,60,1,00:01:36.548000,1,36,4,0.0,3869486,2,Ball Recovery,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,50.8,59.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
5a4e50a8-2f3d-4bfc-88cf-cda4f0d3ac95,61,1,00:01:36.548000,1,36,4,0.928302,3869486,43,Carry,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,48.3,58.2,,,,,50.8,59.4,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
fe916666-3411-43ad-9bd2-f472e922d159,62,1,00:01:37.079000,1,37,4,0.452329,3869486,17,Pressure,788,Morocco,7,From Goal Kick,780,Portugal,,38803.0,Gonçalo Matias Ramos,23.0,Center Forward,,,,,,,,,,,,,69.7,22.9,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,
8744a6d9-5c05-48e0-a235-013703a579c7,63,1,00:01:37.476000,1,37,4,2.194466,3869486,30,Pass,788,Morocco,7,From Goal Kick,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,46258.0,Azzedine Ounahi,15.435025,2.1156602,1.0,Ground Pass,40.3,71.4,40.0,Right Foot,,,48.3,58.2,9.0,Incomplete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Azzedine Ounahi,8.0
3bbb5a6b-1ecc-400f-a21a-6701508c2f82,64,1,00:01:38.486000,1,38,4,0.333286,3869486,17,Pressure,788,Morocco,7,From Goal Kick,788,Morocco,,5245.0,Achraf Hakimi Mouh,2.0,Right Back,,,,,,,,,,,,,40.1,70.4,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
e8df7091-c8b6-402e-884f-60debb32abf2,65,1,00:01:39.671000,1,39,4,,3869486,42,Ball Receipt,788,Morocco,7,From Goal Kick,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,43.0,69.8,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
fa4a32b6-5892-4da3-9ce0-9f97c5b91b97,66,1,00:01:39.671000,1,39,4,0.0,3869486,2,Ball Recovery,788,Morocco,7,From Goal Kick,780,Portugal,,12041.0,João Félix Sequeira,21.0,Left Wing,,,,,,,,,,,,,79.8,8.7,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
b83edccc-70f0-4187-9938-56124abc80a4,67,1,00:01:39.671000,1,39,4,0.761473,3869486,43,Carry,788,Morocco,7,From Goal Kick,780,Portugal,,12041.0,João Félix Sequeira,21.0,Left Wing,,,,,,,83.1,6.9,,,,,79.8,8.7,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
