id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,pass_switch,under_pressure,off_camera,outcome_id,outcome_name,counterpress,out,shot_statsbomb_xg,end_z,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,foul_won_defensive,aerial_won,ball_recovery_recovery_failure,pass_no_touch,injury_stoppage_in_chain,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,foul_committed_advantage,foul_won_advantage,dribble_overrun,shot_first_time,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,block_deflection,foul_committed_offensive,dribble_nutmeg,jersey_number,player_name_recipient,jersey_number_recipient
92618e2b-061a-4e40-af22-f0231955df71,1,1,00:00:00,0,0,1,0.0,3869220,35,Starting XI,788,Morocco,1,Regular Play,788,Morocco,433.0,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cd554fa-c8cd-4167-88a9-ebfaa5403d71,2,1,00:00:00,0,0,1,0.0,3869220,35,Starting XI,788,Morocco,1,Regular Play,772,Spain,433.0,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441673e1-f38f-459c-b15f-512cbfccc5a9,3,1,00:00:00,0,0,1,0.0,3869220,18,Half Start,788,Morocco,1,Regular Play,772,Spain,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04cb95ce-efc3-4511-babc-5bf6f438a891,4,1,00:00:00,0,0,1,0.0,3869220,18,Half Start,788,Morocco,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e36f976a-e73a-491c-bac7-8386fe70e4d7,5,1,00:00:00.762000,0,0,2,1.599705,3869220,30,Pass,772,Spain,9,From Kick Off,772,Spain,,133353.0,Pablo Martín Páez Gavira,13.0,Right Center Midfield,4353.0,Aymeric Laporte,25.138218,-2.6975155,1.0,Ground Pass,37.3,29.2,40.0,Right Foot,65.0,Kick Off,60.0,40.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Aymeric Laporte,24.0
48966f66-3e78-466f-9220-03f69da492fb,6,1,00:00:02.362000,0,2,2,,3869220,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,37.3,29.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
7963e93b-4436-47dc-be8a-6ca8f1934b69,7,1,00:00:02.362000,0,2,2,3.193788,3869220,43,Carry,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,41.6,33.3,,,,,37.3,29.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
50c4fcd0-ff55-47be-9910-b7de3109b8f4,8,1,00:00:05.556000,0,5,2,1.594008,3869220,30,Pass,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,6765.0,Rodrigo Hernández Cascante,24.792337,1.2464948,1.0,Ground Pass,49.5,56.8,38.0,Left Foot,,,41.6,33.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Rodrigo Hernández Cascante,16.0
ccabc654-e5c5-42b6-861a-515471028df5,9,1,00:00:07.150000,0,7,2,,3869220,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,,,,,,,49.5,56.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
c5d75046-4754-4cec-8fac-df843642c995,10,1,00:00:07.150000,0,7,2,2.843027,3869220,43,Carry,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,61.4,54.1,,,,,49.5,56.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
65387f1b-cc57-416c-9382-63b809e37aa3,11,1,00:00:09.993000,0,9,2,3.270824,3869220,30,Pass,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,16532.0,Daniel Olmo Carvajal,54.68062,-0.9320501,3.0,High Pass,94.0,10.2,40.0,Right Foot,,,61.4,54.1,True,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Daniel Olmo Carvajal,21.0
63d1f661-b7e6-4c00-8164-31d05848f5d3,12,1,00:00:13.263000,0,13,2,,3869220,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,16532.0,Daniel Olmo Carvajal,21.0,Left Wing,,,,,,,,,,,,,94.0,10.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
ff141091-48be-46eb-84e7-cb36aebc7e4a,13,1,00:00:13.263000,0,13,2,0.832681,3869220,43,Carry,772,Spain,9,From Kick Off,772,Spain,,16532.0,Daniel Olmo Carvajal,21.0,Left Wing,,,,,,,89.3,9.8,,,,,94.0,10.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
fa3a3e9e-c2ca-41e7-a63c-b92a56e172d5,14,1,00:00:14.096000,0,14,2,0.960983,3869220,30,Pass,772,Spain,9,From Kick Off,772,Spain,,16532.0,Daniel Olmo Carvajal,21.0,Left Wing,5211.0,Jordi Alba Ramos,11.456003,-2.858497,1.0,Ground Pass,78.3,6.6,38.0,Left Foot,,,89.3,9.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Jordi Alba Ramos,18.0
f6a4bafa-ba5b-4317-807e-ed2f17eb3b18,15,1,00:00:15.057000,0,15,2,,3869220,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,78.3,6.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
e3899811-9569-4d0e-a3d3-f9a9b3397d1a,16,1,00:00:15.057000,0,15,2,0.864871,3869220,43,Carry,772,Spain,9,From Kick Off,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,76.0,5.5,,,,,78.3,6.6,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
029c6ea0-252b-45da-9a51-39b587b919ae,17,1,00:00:15.076000,0,15,2,0.784466,3869220,17,Pressure,772,Spain,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,37.5,73.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
32944eaf-31a9-4a68-aa77-bcb0d31596b0,18,1,00:00:15.922000,0,15,2,0.0,3869220,22,Foul Committed,772,Spain,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,44.1,74.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
6c658123-7912-44e2-8daa-6dda4e1de932,19,1,00:00:15.922000,0,15,2,0.0,3869220,21,Foul Won,772,Spain,9,From Kick Off,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,76.0,5.5,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
32ad2a99-b588-4220-a150-1e292e98626e,20,1,00:00:39.285000,0,39,3,0.709157,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,30486.0,Pedro González López,15.0,Left Center Midfield,4353.0,Aymeric Laporte,19.455847,2.323479,1.0,Ground Pass,62.3,18.8,40.0,Right Foot,62.0,Free Kick,75.6,4.6,,,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Aymeric Laporte,24.0
b249d37f-b49e-421b-b69f-252b53b7ab20,21,1,00:00:39.994000,0,39,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,62.3,18.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
0d6780b0-6a21-46a0-862d-5c4362e83e14,22,1,00:00:44.422000,0,44,3,1.241584,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,6765.0,Rodrigo Hernández Cascante,17.682194,1.82812,1.0,Ground Pass,61.4,40.6,38.0,Left Foot,,,65.9,23.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Rodrigo Hernández Cascante,16.0
7833f696-0d15-4f92-a3ce-198ae068d865,23,1,00:00:45.664000,0,45,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,,,,,,,61.4,40.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
90804656-4b6c-48c5-92a4-73a91da1e741,24,1,00:00:45.664000,0,45,3,3.096784,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,61.4,40.6,,,,,61.4,40.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
0b8e1c60-8684-4d1e-b7cc-e59281e04341,25,1,00:00:48.760000,0,48,3,1.31915,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,4353.0,Aymeric Laporte,15.915401,-1.5267996,1.0,Ground Pass,62.1,24.7,40.0,Right Foot,,,61.4,40.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Aymeric Laporte,24.0
8e56617d-fc38-4010-9871-38a599923e53,26,1,00:00:50.080000,0,50,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,62.1,24.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
be4752b3-a38a-444b-b02c-cf4cef44bd3c,27,1,00:00:50.080000,0,50,3,1.449349,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,58.9,23.9,,,,,62.1,24.7,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
0ac476b9-6fb8-42d7-a587-f22d71d19f4d,28,1,00:00:50.872000,0,50,3,0.704639,3869220,17,Pressure,772,Spain,3,From Free Kick,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,54.6,57.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
f51b5080-1972-4544-8948-679395348cf8,29,1,00:00:51.529000,0,51,3,1.091667,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,6765.0,Rodrigo Hernández Cascante,20.208166,1.9724393,1.0,Ground Pass,51.0,42.5,38.0,Left Foot,,,58.9,23.9,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Rodrigo Hernández Cascante,16.0
81648724-c08a-45ff-82d2-c48766fd2ee6,30,1,00:00:52.621000,0,52,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,,,,,,,51.0,42.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
33ff944d-5816-4c58-86d7-158a99dbc84a,31,1,00:00:52.621000,0,52,3,1.315625,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,51.0,42.5,,,,,51.0,42.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
98871062-878f-4052-a82e-8a84f119c010,32,1,00:00:53.936000,0,53,3,1.405373,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,6840.0,Marcos Llorente Moreno,22.046541,1.3280178,1.0,Ground Pass,56.3,63.9,38.0,Left Foot,,,51.0,42.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Marcos Llorente Moreno,6.0
003ff3af-3e37-41b5-804f-288ba92f8e90,33,1,00:00:55.342000,0,55,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,,,,,,,,,,,,,56.3,63.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
2d16817c-6b97-4753-b787-721007ce3197,34,1,00:00:55.342000,0,55,3,1.827513,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,,,,,,,57.8,61.1,,,,,56.3,63.9,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
d7ee385e-77ba-4f06-a313-6e8f07a9306e,35,1,00:00:56.282000,0,56,3,1.089831,3869220,17,Pressure,772,Spain,3,From Free Kick,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,56.7,14.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
ccaa9603-1525-4e38-87f9-8f2c2ace4473,36,1,00:00:57.169000,0,57,3,2.066872,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,4353.0,Aymeric Laporte,33.628708,-1.9838878,1.0,Ground Pass,44.3,30.3,40.0,Right Foot,,,57.8,61.1,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Aymeric Laporte,24.0
e93ae697-29f7-42a7-9fce-bd6a95b1ca13,37,1,00:00:59.236000,0,59,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,44.3,30.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
a7f5c7b2-c262-465e-9757-4c9f4365b7a5,38,1,00:00:59.236000,0,59,3,1.99393,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,49.0,24.3,,,,,44.3,30.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
6f927e8d-d9f4-4f78-a3e4-39823c07c51f,39,1,00:01:01.230000,1,1,3,1.221524,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,5211.0,Jordi Alba Ramos,18.96154,-1.1755996,1.0,Ground Pass,56.3,6.8,38.0,Left Foot,,,49.0,24.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Jordi Alba Ramos,18.0
ee99441b-6ae3-419a-81fd-6ca37475bd09,40,1,00:01:02.451000,1,2,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,56.3,6.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
9a67098c-6dfb-46ba-995a-40b86a1065d7,41,1,00:01:02.451000,1,2,3,0.991401,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,56.3,6.8,,,,,56.3,6.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
3906fb17-6f30-4843-926c-f8837aa2474f,42,1,00:01:03.443000,1,3,3,1.245249,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,5211.0,Jordi Alba Ramos,6.0,Left Back,4353.0,Aymeric Laporte,11.151682,2.138901,1.0,Ground Pass,50.3,16.2,38.0,Left Foot,,,56.3,6.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Aymeric Laporte,24.0
6e3d7036-a5a2-41e4-8aa6-dd2daf80640f,43,1,00:01:04.688000,1,4,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,50.3,16.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
dbed35de-87bd-4750-9f8a-6fd8bd5471e7,44,1,00:01:04.688000,1,4,3,2.550395,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,54.8,21.8,,,,,50.3,16.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,
aa4b7b51-4caa-4dad-b2ab-a616a76ca4cf,45,1,00:01:07.238000,1,7,3,1.150826,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,6765.0,Rodrigo Hernández Cascante,23.201939,1.7572033,1.0,Ground Pass,50.5,44.6,38.0,Left Foot,,,54.8,21.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Rodrigo Hernández Cascante,16.0
b3384879-996d-4d2c-b9c1-f9f0020ea081,46,1,00:01:08.389000,1,8,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,,,,,,,50.5,44.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
f4f72f8e-3302-4e2c-ae16-7be5a1a1f6a5,47,1,00:01:08.389000,1,8,3,1.545266,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,,,,,,,50.5,44.6,,,,,50.5,44.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,
f8b0691c-32e8-4219-9580-73e2283f4c5f,48,1,00:01:09.935000,1,9,3,1.096156,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,6765.0,Rodrigo Hernández Cascante,3.0,Right Center Back,6840.0,Marcos Llorente Moreno,21.683174,1.3191063,1.0,Ground Pass,55.9,65.6,38.0,Left Foot,,,50.5,44.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Marcos Llorente Moreno,6.0
b12fbfc4-4711-4b0a-a332-2a18579d26a5,49,1,00:01:11.031000,1,11,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,,,,,,,,,,,,,55.9,65.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
856981bb-7be8-441f-b47c-a4f393e1e9fa,50,1,00:01:11.031000,1,11,3,0.816755,3869220,43,Carry,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,,,,,,,57.4,60.7,,,,,55.9,65.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
dfc8ec02-0381-4a35-853d-3c004a3e9a85,51,1,00:01:11.847000,1,11,3,0.520192,3869220,30,Pass,772,Spain,3,From Free Kick,772,Spain,,6840.0,Marcos Llorente Moreno,2.0,Right Back,133353.0,Pablo Martín Páez Gavira,10.1789,-0.18776195,1.0,Ground Pass,67.4,58.8,40.0,Right Foot,,,57.4,60.7,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Pablo Martín Páez Gavira,9.0
85094de6-67ea-4c5f-9830-c9edfdf820cf,52,1,00:01:12.368000,1,12,3,,3869220,42,Ball Receipt,772,Spain,3,From Free Kick,772,Spain,,133353.0,Pablo Martín Páez Gavira,13.0,Right Center Midfield,,,,,,,,,,,,,71.3,57.0,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
62b3c5de-1a4b-4344-aae8-14dfefbc2205,53,1,00:01:12.368000,1,12,3,0.0,3869220,10,Interception,772,Spain,3,From Free Kick,788,Morocco,,23774.0,Selim Amallah,15.0,Left Center Midfield,,,,,,,,,,,,,52.7,21.3,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
da80cb13-d8c9-443c-946a-81df37c7bb44,54,1,00:01:13.432000,1,13,4,0.0,3869220,2,Ball Recovery,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,,,,,,,44.5,9.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
bfed5d44-cb1b-4cc1-97d0-791aedb0bae4,55,1,00:01:13.432000,1,13,4,0.574512,3869220,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,45.4,9.6,,,,,44.5,9.4,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
d5033621-3a4f-4982-81a6-45b114562c46,56,1,00:01:13.582000,1,13,4,0.43343,3869220,17,Pressure,788,Morocco,1,Regular Play,772,Spain,,6748.0,Ferrán Torres García,17.0,Right Wing,,,,,,,,,,,,,72.4,73.5,,,,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
310d691d-6249-4b7b-a6a6-acb1e67ad4b8,57,1,00:01:14.007000,1,14,4,0.452079,3869220,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,23774.0,Selim Amallah,3.9597979,2.3561945,1.0,Ground Pass,42.6,12.4,38.0,Left Foot,,,45.4,9.6,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Selim Amallah,15.0
77cbabec-f68a-4a03-ad79-90172b28e1d1,58,1,00:01:14.459000,1,14,4,,3869220,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,23774.0,Selim Amallah,15.0,Left Center Midfield,,,,,,,,,,,,,42.6,12.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
df1d8f83-3d94-4f80-9dd7-1f6a026ee3db,59,1,00:01:14.459000,1,14,4,1.601023,3869220,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,23774.0,Selim Amallah,15.0,Left Center Midfield,,,,,,,44.7,4.0,,,,,42.6,12.4,,1.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
c777cd69-94d0-4c01-987e-16b3865a4943,60,1,00:01:15.549000,1,15,4,0.478561,3869220,17,Pressure,788,Morocco,1,Regular Play,772,Spain,,6748.0,Ferrán Torres García,17.0,Right Wing,,,,,,,,,,,,,74.1,72.2,,,,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
9c865d63-5bb3-40c2-a247-2a80b1fc008c,61,1,00:01:15.708000,1,15,4,0.31852,3869220,17,Pressure,788,Morocco,1,Regular Play,772,Spain,,133353.0,Pablo Martín Páez Gavira,13.0,Right Center Midfield,,,,,,,,,,,,,76.6,73.7,,,,,Complete,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,
ec0a75e4-59ce-4d60-b76c-c40ca5d12746,62,1,00:01:16.060000,1,16,4,0.516264,3869220,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,23774.0,Selim Amallah,15.0,Left Center Midfield,15890.0,Noussair Mazraoui,7.119691,1.0568767,1.0,Ground Pass,48.2,10.2,40.0,Right Foot,,,44.7,4.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Noussair Mazraoui,3.0
025bc6a2-76eb-4f06-976a-54473abe2b9a,63,1,00:01:16.576000,1,16,4,,3869220,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,,,,,,,48.2,10.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
df4f866a-0b20-409c-b0f8-6951ad3f5986,64,1,00:01:16.576000,1,16,4,1.768167,3869220,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,,,,,,,51.8,11.7,,,,,48.2,10.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
14354299-7970-4136-a7f6-594daabc02c8,65,1,00:01:18.344000,1,18,4,0.915403,3869220,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,46258.0,Azzedine Ounahi,13.74409,1.6509165,1.0,Ground Pass,50.7,25.4,40.0,Right Foot,,,51.8,11.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Azzedine Ounahi,8.0
72a94dad-9ce2-4dde-9fa1-2d8043e2dc4e,66,1,00:01:19.260000,1,19,4,,3869220,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,,,,,,,,,,,,,50.7,25.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
581755c2-3a28-4e98-9851-b2a1ce647956,67,1,00:01:19.260000,1,19,4,0.716336,3869220,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,46258.0,Azzedine Ounahi,13.0,Right Center Midfield,5234.0,Sofyan Amrabat,8.127115,-2.815951,1.0,Ground Pass,43.0,22.8,40.0,Right Foot,,,50.7,25.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Sofyan Amrabat,4.0
5c53af00-29c8-4f7b-906b-6133e9c4a850,68,1,00:01:19.976000,1,19,4,,3869220,42,Ball Receipt,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,43.0,22.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
0cfa3c6f-091c-42a8-90df-a397b9c69de7,69,1,00:01:19.976000,1,19,4,1.107372,3869220,43,Carry,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,41.1,24.6,,,,,43.0,22.8,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
cb9d079e-93d3-4051-ad2c-3128557bad11,70,1,00:01:21.083000,1,21,4,1.439075,3869220,30,Pass,788,Morocco,1,Regular Play,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,12149.0,Nayef Aguerd,20.0,2.2142975,1.0,Ground Pass,29.1,40.6,40.0,Right Foot,,,41.1,24.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Nayef Aguerd,5.0
