id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,pass_switch,pass_cross,outcome_id,outcome_name,aerial_won,out,off_camera,counterpress,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_key_pass_id,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_deflected,block_deflection,end_z,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,ball_recovery_recovery_failure,foul_won_defensive,pass_goal_assist,shot_one_on_one,dribble_nutmeg,dribble_overrun,injury_stoppage_in_chain,dribble_no_touch,substitution_replacement_id,substitution_replacement_name,shot_open_goal,jersey_number,player_name_recipient,jersey_number_recipient
558d2e7a-5ee4-4dec-b832-b4580efc5205,1,1,00:00:00,0,0,1,0.0,3857276,35,Starting XI,1833,Canada,1,Regular Play,1833,Canada,4411.0,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cc16d5c-a55f-44c7-9135-4671997deae0,2,1,00:00:00,0,0,1,0.0,3857276,35,Starting XI,1833,Canada,1,Regular Play,788,Morocco,433.0,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf0a6394-2e92-4e2f-88d9-fbb64615965b,3,1,00:00:00,0,0,1,0.0,3857276,18,Half Start,1833,Canada,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb768427-e7e8-4319-bd9a-380bffd42f5d,4,1,00:00:00,0,0,1,0.0,3857276,18,Half Start,1833,Canada,1,Regular Play,1833,Canada,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777c6b54-092f-442e-94e2-386d30214d65,1705,1,00:00:00.286000,0,0,85,,3857276,42,Ball Receipt,1833,Canada,4,From Throw In,1833,Canada,,15958.0,Milan Borjan,1.0,Goalkeeper,,,,,,,,,,,,,6.4,52.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
f41bf7b9-1e77-4fb1-a592-9634e06a6544,5,1,00:00:00.460000,0,0,2,0.83469,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,5234.0,Sofyan Amrabat,12.557467,3.045886,1.0,Ground Pass,48.5,41.3,38.0,Left Foot,65.0,Kick Off,61.0,40.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Sofyan Amrabat,4.0
f4cafcac-034c-4321-b00c-172e74793c34,6,1,00:00:01.295000,0,1,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,48.5,41.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
bd75ca31-bdd7-4976-93dd-0e0e558ec3a0,7,1,00:00:01.295000,0,1,2,1.120033,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,48.4,42.5,,,,,48.5,41.3,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
9725dab1-c040-404a-a3c0-fc9f2cc1a4c7,8,1,00:00:02.415000,0,2,2,1.47092,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,12149.0,Nayef Aguerd,24.344608,2.3968697,1.0,Ground Pass,30.5,59.0,40.0,Right Foot,,,48.4,42.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Nayef Aguerd,5.0
34b268b3-c9bf-419f-8934-08dfa89ea806,9,1,00:00:03.886000,0,3,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,,,,,,,30.5,59.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
60cccd6b-8d48-45c1-804f-45e120ae2554,10,1,00:00:03.886000,0,3,2,1.256779,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,30.9,59.0,,,,,30.5,59.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
2e0f0036-27ab-4da8-b8e3-b2c268e019d3,11,1,00:00:05.143000,0,5,2,2.262904,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,5219.0,Romain Saïss,32.118843,-1.6050508,1.0,Ground Pass,29.8,26.9,38.0,Left Foot,,,30.9,59.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Romain Saïss,6.0
68a3ef93-6a31-4bbd-92a0-48e40b127ddc,12,1,00:00:07.406000,0,7,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,,,,,,,29.8,26.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
94a1f6e5-c576-41f8-829d-b97e51b0183d,13,1,00:00:07.406000,0,7,2,1.314944,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,31.7,26.2,,,,,29.8,26.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
757724b4-5976-4a4c-a550-17a823ed1e5c,14,1,00:00:08.720000,0,8,2,1.788781,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,12149.0,Nayef Aguerd,32.93099,1.7818897,1.0,Ground Pass,24.8,58.4,38.0,Left Foot,,,31.7,26.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Nayef Aguerd,5.0
fdce36ed-296c-4d9f-a613-6b33da728f5c,15,1,00:00:10.509000,0,10,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,,,,,,,24.8,58.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
9678e1e6-b74a-450f-a050-e6c00d58ed95,16,1,00:00:10.509000,0,10,2,1.612277,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,26.9,59.5,,,,,24.8,58.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
1343564e-8d4d-4d24-b265-f1751eeb1263,17,1,00:00:12.122000,0,12,2,1.345191,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,5245.0,Achraf Hakimi Mouh,20.0771,1.1717907,1.0,Ground Pass,34.7,78.0,38.0,Left Foot,,,26.9,59.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Achraf Hakimi Mouh,2.0
68a5e2f9-4e03-4980-ac99-2020d91771e1,18,1,00:00:13.467000,0,13,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,34.7,78.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
36e68654-cd58-4af0-b835-a2641ca492fd,19,1,00:00:13.467000,0,13,2,1.708539,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,32.4,79.2,,,,,34.7,78.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
38803622-602e-4e89-a151-bef1e8719e6c,20,1,00:00:15.175000,0,15,2,0.930362,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,5234.0,Sofyan Amrabat,7.602631,-0.95360494,1.0,Ground Pass,36.8,73.0,38.0,Left Foot,,,32.4,79.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Sofyan Amrabat,4.0
486a4295-9019-4977-b661-241ba679756d,21,1,00:00:16.106000,0,16,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,36.8,73.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
2b0388e1-67e8-4c76-a85a-6461e3d9ae30,22,1,00:00:16.106000,0,16,2,0.859481,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,5237.0,Hakim Ziyech,8.481155,0.660009,1.0,Ground Pass,43.5,78.2,40.0,Right Foot,,,36.8,73.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Hakim Ziyech,7.0
cde7dac1-a103-47a9-a317-5226c41c9037,23,1,00:00:16.870000,0,16,2,1.497097,3857276,17,Pressure,788,Morocco,9,From Kick Off,1833,Canada,,29758.0,Sam Adekugbe,6.0,Left Back,,,,,,,,,,,,,76.6,1.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
43de67ab-2bfa-4726-8e30-98de8bf64c65,24,1,00:00:16.965000,0,16,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,43.5,78.2,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
e599bfe7-a795-4f8e-9a64-b22677dfc506,25,1,00:00:16.965000,0,16,2,1.512293,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,37.3,78.2,,,,,43.5,78.2,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
5bf6e01e-33f9-454d-bb76-c655e6a7dea7,26,1,00:00:18.038000,0,18,2,0.40561,3857276,17,Pressure,788,Morocco,9,From Kick Off,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,82.8,1.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
19918325-e527-4a22-91cb-4ff399d9bb61,27,1,00:00:18.477000,0,18,2,1.25312,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,5245.0,Achraf Hakimi Mouh,8.417244,2.974491,1.0,Ground Pass,29.0,79.6,38.0,Left Foot,,,37.3,78.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Achraf Hakimi Mouh,2.0
3856d795-4d2b-41bf-90bb-84c36e14bf60,28,1,00:00:19.731000,0,19,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,29.0,79.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
dabc9642-2ddd-4855-9f6c-caa33f45ef01,29,1,00:00:19.731000,0,19,2,0.99398303,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,27.6,78.0,,,,,29.0,79.6,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
65e62d6c-d0f7-4d84-b189-8207444656b0,30,1,00:00:20.007000,0,20,2,0.692144,3857276,17,Pressure,788,Morocco,9,From Kick Off,1833,Canada,,24024.0,Tajon Buchanan,16.0,Left Midfield,,,,,,,,,,,,,91.3,1.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
d103b59a-55f4-4111-a5a6-cbf7086711d4,31,1,00:00:20.724000,0,20,2,0.86977,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,12149.0,Nayef Aguerd,13.851354,-2.9158762,1.0,Ground Pass,14.1,74.9,40.0,Right Foot,,,27.6,78.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Nayef Aguerd,5.0
e661663f-a31e-4b78-9249-eb7db6517192,32,1,00:00:21.594000,0,21,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,,,,,,,14.1,74.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
098f9de8-cfde-47cf-b77e-addfc886be9f,33,1,00:00:21.594000,0,21,2,0.783418,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,,,,,,,14.1,74.4,,,,,14.1,74.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
cb9df364-e389-4304-b7ec-8f3e010c86ff,34,1,00:00:22.378000,0,22,2,1.599999,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,12149.0,Nayef Aguerd,3.0,Right Center Back,6785.0,Yassine Bounou,24.233036,-1.8638341,1.0,Ground Pass,7.1,51.2,40.0,Right Foot,,,14.1,74.4,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Yassine Bounou,1.0
122df543-09c3-429e-b1f1-586567d3623e,35,1,00:00:23.978000,0,23,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,,,,,,,7.1,51.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
0a9660ed-d096-4233-874f-c8646e290328,36,1,00:00:23.978000,0,23,2,1.087629,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,,,,,,,6.6,47.7,,,,,7.1,51.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
cc846d74-d5f3-4233-aa4f-a73b43b10666,37,1,00:00:25.065000,0,25,2,2.148421,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,6785.0,Yassine Bounou,1.0,Goalkeeper,5219.0,Romain Saïss,33.264095,-1.4714268,1.0,Ground Pass,9.9,14.6,38.0,Left Foot,,,6.6,47.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Romain Saïss,6.0
55f6142f-45d7-476f-89a8-de6e643d5510,38,1,00:00:27.214000,0,27,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,,,,,,,9.9,14.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
f746ec7c-d74b-438d-a371-d1ce2c8714a5,39,1,00:00:27.214000,0,27,2,2.876961,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,22.7,7.2,,,,,9.9,14.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
fb3dfe72-0717-4ca8-a348-55bf222bc2bb,40,1,00:00:30.091000,0,30,2,3.699825,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,3634.0,Abdelhamid Sabiri,70.04463,-0.035699114,3.0,High Pass,92.7,4.7,38.0,Left Foot,,,22.7,7.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Abdelhamid Sabiri,11.0
fef0c659-0052-4da6-a32f-1a8b0b5e32d8,41,1,00:00:33.791000,0,33,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,3634.0,Abdelhamid Sabiri,15.0,Left Center Midfield,,,,,,,,,,,,,92.7,4.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
3048b16b-88b8-4bca-82bc-328b352dd4ee,42,1,00:00:33.791000,0,33,2,3.22665,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,3634.0,Abdelhamid Sabiri,15.0,Left Center Midfield,,,,,,,97.9,4.2,,,,,92.7,4.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,
a09f37a6-0eb9-40ac-b8cf-69e710956fdf,43,1,00:00:37.017000,0,37,2,1.092497,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,3634.0,Abdelhamid Sabiri,15.0,Left Center Midfield,3625.0,Sofiane Boufal,15.347313,2.0665028,1.0,Ground Pass,90.6,17.7,40.0,Right Foot,,,97.9,4.2,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Sofiane Boufal,17.0
45381796-7a6f-4db0-b742-8916919f65a6,44,1,00:00:38.110000,0,38,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,90.6,17.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
934d92a8-697e-4046-83dc-33e3479aad1d,45,1,00:00:38.110000,0,38,2,1.497856,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,89.6,17.7,,,,,90.6,17.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
7548a37e-752c-43bb-bacc-f0cca7fb61c3,46,1,00:00:39.608000,0,39,2,2.650016,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,5237.0,Hakim Ziyech,58.025944,1.4237812,3.0,High Pass,98.1,75.1,40.0,Right Foot,,,89.6,17.7,,True,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Hakim Ziyech,7.0
7f9e2d0d-1028-4e4b-9f1c-45f36f841571,47,1,00:00:42.258000,0,42,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,98.1,75.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
cf590a87-248c-4b9a-a97a-5ac9608da6a6,48,1,00:00:42.258000,0,42,2,3.430968,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,100.0,75.6,,,,,98.1,75.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
a7428b25-974a-4246-bfc1-1c5de1d15fce,49,1,00:00:45.689000,0,45,2,1.944845,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,5245.0,Achraf Hakimi Mouh,14.632156,-2.7115715,1.0,Ground Pass,86.7,69.5,40.0,Right Foot,,,100.0,75.6,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Achraf Hakimi Mouh,2.0
cc4dc75c-cd57-4c7d-8fac-5f13f875e5bd,50,1,00:00:47.633000,0,47,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,,,,,,,86.7,69.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
487e3e98-5914-44a3-8e26-9a69b2febd64,51,1,00:00:47.633000,0,47,2,0.040649,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,,,,,,,87.0,68.7,,,,,86.7,69.5,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
414fe829-a88b-4dc9-81fd-d1083d470e66,52,1,00:00:47.674000,0,47,2,0.869413,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5245.0,Achraf Hakimi,2.0,Right Back,5237.0,Hakim Ziyech,12.485191,0.61466295,1.0,Ground Pass,97.2,75.9,38.0,Left Foot,,,87.0,68.7,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Hakim Ziyech,7.0
7e52965d-9f66-4ef3-bad2-b1d389b2d21b,53,1,00:00:48.543000,0,48,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,97.2,75.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
b78e9518-4f14-4add-87f8-8c174b54696b,54,1,00:00:48.543000,0,48,2,2.429689,3857276,43,Carry,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,105.9,70.9,,,,,97.2,75.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
ab305768-75b3-49f7-bd8f-daba5953702c,55,1,00:00:50.973000,0,50,2,0.913447,3857276,30,Pass,788,Morocco,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,6301.0,Youssef En-Nesyri,23.769728,-1.315614,3.0,High Pass,111.9,47.9,40.0,Right Foot,,,105.9,70.9,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Youssef En-Nesyri,19.0
9d6f5f2d-e912-4cb1-b435-a8e2210d725c,56,1,00:00:51.887000,0,51,2,,3857276,42,Ball Receipt,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,111.4,47.9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
c9df7bda-4ef4-4c87-8b50-88a417ade5cc,57,1,00:00:51.887000,0,51,2,0.0,3857276,4,Duel,788,Morocco,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,10.0,Aerial Lost,111.9,47.9,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
d2e0a23c-844b-4060-8b73-19bf997711b6,58,1,00:00:51.887000,0,51,2,0.0,3857276,9,Clearance,788,Morocco,9,From Kick Off,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,,,,,,,,,37.0,Head,,,8.2,32.2,1.0,,,,Complete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
4ae08e86-2643-4463-a5e0-f1761100f776,59,1,00:00:52.413000,0,52,2,0.0,3857276,4,Duel,788,Morocco,9,From Kick Off,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,10.0,Aerial Lost,113.5,37.6,1.0,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
b1cd847a-0458-4386-940a-14d4f249930d,60,1,00:00:52.413000,0,52,2,0.0,3857276,9,Clearance,788,Morocco,9,From Kick Off,1833,Canada,,44703.0,Alistair Johnston,2.0,Right Back,,,,,,,,,37.0,Head,,,6.6,42.5,1.0,,,,Complete,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
cdb12583-ba83-404c-a78d-0bfd0dd32366,61,1,00:01:10.090000,1,10,3,0.79903,3857276,30,Pass,788,Morocco,4,From Throw In,788,Morocco,,15890.0,Noussair Mazraoui,6.0,Left Back,3625.0,Sofiane Boufal,9.2439165,0.5459853,2.0,Low Pass,112.1,4.9,,,67.0,Throw-in,104.2,0.1,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Sofiane Boufal,17.0
1a61f6e3-33df-40d7-b32a-5016a86a53ab,62,1,00:01:10.529000,1,10,3,0.320785,3857276,17,Pressure,788,Morocco,4,From Throw In,1833,Canada,,44703.0,Alistair Johnston,2.0,Right Back,,,,,,,,,,,,,8.0,75.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
0b722499-3d42-4641-8f3b-9f485017f002,63,1,00:01:10.889000,1,10,3,,3857276,42,Ball Receipt,788,Morocco,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,112.1,4.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
afc527c5-94d2-4962-a864-80784fee741d,64,1,00:01:10.889000,1,10,3,0.040000003,3857276,43,Carry,788,Morocco,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,112.1,5.1,,,,,112.1,4.9,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
ebdd9855-8e01-4fc6-be83-c38a4831d59f,65,1,00:01:10.929000,1,10,3,0.0,3857276,38,Miscontrol,788,Morocco,4,From Throw In,788,Morocco,,3625.0,Sofiane Boufal,21.0,Left Wing,,,,,,,,,,,,,112.1,5.1,,,,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,
541caad2-41ce-4839-ba9e-f26a40449e65,66,1,00:01:28.505000,1,28,4,0.588474,3857276,30,Pass,1833,Canada,7,From Goal Kick,1833,Canada,,15958.0,Milan Borjan,1.0,Goalkeeper,23828.0,Kamal Miller,23.70654,-1.0882831,1.0,Ground Pass,17.0,23.0,40.0,Right Foot,63.0,Goal Kick,6.0,44.0,,,,,Complete,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Kamal Miller,4.0
41e9630a-c889-4fe5-b04c-fdc7c73553d1,67,1,00:01:29.094000,1,29,4,,3857276,42,Ball Receipt,1833,Canada,7,From Goal Kick,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,,,,,,,,,,,,,17.0,23.0,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
22d540e9-67f7-4b9c-8be2-44c64887e7cd,68,1,00:01:36.260000,1,36,4,2.758721,3857276,30,Pass,1833,Canada,7,From Goal Kick,1833,Canada,,23828.0,Kamal Miller,5.0,Left Center Back,16459.0,Cyle Larin,51.665268,0.48528925,3.0,High Pass,63.2,47.0,38.0,Left Foot,,,17.5,22.9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Cyle Larin,17.0
