id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,ball_recovery_recovery_failure,counterpress,pass_cross,off_camera,out,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,end_z,shot_key_pass_id,technique_id,technique_name,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,pass_switch,aerial_won,dribble_overrun,ball_recovery_offensive,dribble_nutmeg,block_deflection,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,foul_committed_offensive,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_offensive,pass_goal_assist,shot_one_on_one,shot_open_goal,pass_no_touch,foul_committed_advantage,foul_won_advantage,pass_cut_back,jersey_number,player_name_recipient,jersey_number_recipient
8891159e-01ce-4d03-8c98-321a2caf96e7,1,1,00:00:00,0,0,1,0.0,3857283,35,Starting XI,782,Belgium,1,Regular Play,782,Belgium,4231.0,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b6a8a91-2dcc-4d52-9c94-3134c0b7400f,2,1,00:00:00,0,0,1,0.0,3857283,35,Starting XI,782,Belgium,1,Regular Play,788,Morocco,433.0,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19e3f28b-add7-4e46-80e1-9ec5bfefd952,3,1,00:00:00,0,0,1,0.0,3857283,18,Half Start,782,Belgium,1,Regular Play,782,Belgium,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323982d-7292-4677-bee9-5ad231b69437,4,1,00:00:00,0,0,1,0.0,3857283,18,Half Start,782,Belgium,1,Regular Play,788,Morocco,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8d0bd4d-b769-44b6-9114-9a4fae7ee547,5,1,00:00:00.308000,0,0,2,0.45313,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3457.0,Michy Batshuayi Tunga,23.0,Center Forward,5642.0,Axel Witsel,8.149233,-2.6285348,1.0,Ground Pass,52.9,36.0,40.0,Right Foot,65.0,Kick Off,60.0,40.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,Axel Witsel,6.0
a8622aaf-f4ef-47a3-9f8c-81a4fb148544,6,1,00:00:00.761000,0,0,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,,,,,,,,,,,52.9,36.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
3fccc7be-e7a5-4c66-8127-e11c3f5fbc07,7,1,00:00:00.761000,0,0,2,1.195955,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,,,,,49.9,37.1,,,,,52.9,36.0,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
8eced6a4-ea03-4e03-b90f-ff09ff38996f,8,1,00:00:01.957000,0,1,2,1.746832,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,20005.0,Toby Alderweireld,24.324884,2.3620083,1.0,Ground Pass,32.6,54.2,40.0,Right Foot,,,49.9,37.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Toby Alderweireld,2.0
8f0af2b6-99a9-44d4-9ffa-501f1ad0d3af,9,1,00:00:03.704000,0,3,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,32.6,54.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
122bd0b2-8ebb-48ba-a8f0-fac26ff74f8b,10,1,00:00:03.704000,0,3,2,0.847044,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,32.6,54.2,,,,,32.6,54.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
3c96e345-701d-4260-b2a5-6203f1cceceb,11,1,00:00:04.551000,0,4,2,0.706884,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,48347.0,Amadou Onana,10.983624,-0.18311082,1.0,Ground Pass,43.4,52.2,40.0,Right Foot,,,32.6,54.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Amadou Onana,18.0
5bef2273-e5ad-42d0-a150-c5f83d9ef9c5,12,1,00:00:05.258000,0,5,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,,,,,,,43.4,52.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
43f84ec8-f03f-4571-8f27-0e5f8cad8217,13,1,00:00:05.258000,0,5,2,0.059855,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,43.4,52.2,,,,,43.4,52.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
4228680a-ce97-49c0-8cfd-a13fbd7c0068,14,1,00:00:05.318000,0,5,2,1.221968,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,20005.0,Toby Alderweireld,13.315029,2.8364677,1.0,Ground Pass,30.7,56.2,38.0,Left Foot,,,43.4,52.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,Toby Alderweireld,2.0
282d612f-96bc-4f4c-87a1-3629a3e3da23,15,1,00:00:06.540000,0,6,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,30.7,56.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
2d252fec-2199-4aa8-9d43-3646482f002f,16,1,00:00:06.540000,0,6,2,0.817999,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,30.7,56.2,,,,,30.7,56.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
1f2153bb-0cdb-4ae1-8f1c-df5774b28086,17,1,00:00:07.358000,0,7,2,1.271643,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3077.0,Jan Vertonghen,29.093126,-1.845791,1.0,Ground Pass,22.8,28.2,40.0,Right Foot,,,30.7,56.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Jan Vertonghen,5.0
e6c77dc8-e1f6-4d69-822e-345908ea4d12,18,1,00:00:08.629000,0,8,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,22.8,28.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
ff8fc2f9-7b34-472f-a023-eee26420c3a2,19,1,00:00:08.629000,0,8,2,1.63324,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,22.8,28.2,,,,,22.8,28.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
09590132-43c9-45dd-87f3-a969390e199e,20,1,00:00:10.263000,0,10,2,1.297277,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,20005.0,Toby Alderweireld,21.277687,1.2995979,1.0,Ground Pass,28.5,48.7,38.0,Left Foot,,,22.8,28.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Toby Alderweireld,2.0
4e4dd60f-9ad7-47fd-a3ce-1a5d25186eb3,21,1,00:00:11.560000,0,11,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,28.5,48.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
8963016b-0e31-467c-ba81-2f2623d2fd28,22,1,00:00:11.560000,0,11,2,3.011007,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,35.2,51.8,,,,,28.5,48.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
78ce1dec-af04-4f6f-8a1c-0a4d729a7d9d,23,1,00:00:14.571000,0,14,2,1.26591,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3077.0,Jan Vertonghen,23.873207,-1.7903739,1.0,Ground Pass,30.0,28.5,40.0,Right Foot,,,35.2,51.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Jan Vertonghen,5.0
f4674f4c-cd56-467a-9486-f9848bf80ea1,24,1,00:00:15.837000,0,15,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,30.0,28.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
b56102aa-b6dc-4948-8e7b-868cf1019b74,25,1,00:00:15.837000,0,15,2,2.690805,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,30.0,28.5,,,,,30.0,28.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
c7026da6-1345-4e63-ab9b-01e6d201e2e3,26,1,00:00:18.528000,0,18,2,1.168189,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,20005.0,Toby Alderweireld,24.239637,1.4300661,1.0,Ground Pass,33.4,52.5,38.0,Left Foot,,,30.0,28.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Toby Alderweireld,2.0
b9035382-acce-40f1-97ff-5d83c5d6ebd7,27,1,00:00:19.696000,0,19,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,33.4,52.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
cacb35d1-d12c-4636-9e15-f0052e0f6843,28,1,00:00:19.696000,0,19,2,1.468443,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,33.4,58.3,,,,,33.4,52.5,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
3d926e26-8115-4d79-9bc7-66f74674c78c,29,1,00:00:20.966000,0,20,2,0.410525,3857283,17,Pressure,782,Belgium,9,From Kick Off,788,Morocco,,46258.0,Azzedine Ounahi,15.0,Left Center Midfield,,,,,,,,,,,,,81.3,27.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,
c3399c99-09d3-4148-8d87-ca0a1c898537,30,1,00:00:21.164000,0,21,2,1.201509,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3176.0,Thomas Meunier,28.075077,0.61072594,2.0,Low Pass,56.4,74.4,40.0,Right Foot,,,33.4,58.3,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Thomas Meunier,15.0
e94cb713-2bf8-4d9d-bee6-fa2fefca374c,31,1,00:00:22.366000,0,22,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3176.0,Thomas Meunier,2.0,Right Back,,,,,,,,,,,,,56.4,74.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
7ec97691-11ca-4835-92b0-f5e9a3ba54d9,32,1,00:00:22.366000,0,22,2,0.225015,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3176.0,Thomas Meunier,2.0,Right Back,,,,,,,56.4,74.4,,,,,56.4,74.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
5c5a4861-7059-480c-9a90-6b4119553de4,33,1,00:00:22.591000,0,22,2,0.688763,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3176.0,Thomas Meunier,2.0,Right Back,3089.0,Kevin De Bruyne,11.706836,-0.96146995,2.0,Low Pass,63.1,64.8,40.0,Right Foot,,,56.4,74.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Kevin De Bruyne,7.0
a6733227-0e76-46f9-95ee-d4d39689663b,34,1,00:00:23.280000,0,23,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3089.0,Kevin De Bruyne,17.0,Right Wing,,,,,,,,,,,,,63.1,64.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
c5bbd585-97e1-477a-8cf6-1661f58b73ed,35,1,00:00:23.280000,0,23,2,0.109068,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3089.0,Kevin De Bruyne,17.0,Right Wing,,,,,,,63.1,64.8,,,,,63.1,64.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
d4b18e15-bb1d-41ea-a13d-d3e734728f2f,36,1,00:00:23.389000,0,23,2,0.393039,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3089.0,Kevin De Bruyne,17.0,Right Wing,,,5.0774007,-1.0101093,1.0,Ground Pass,65.8,60.5,40.0,Right Foot,,,63.1,64.8,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
ab796759-55eb-45ee-8ce9-362138363ade,37,1,00:00:23.782000,0,23,2,0.0,3857283,2,Ball Recovery,782,Belgium,9,From Kick Off,788,Morocco,,5234.0,Sofyan Amrabat,10.0,Center Defensive Midfield,,,,,,,,,,,,,54.3,19.6,,,Complete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
ba7f8a22-3694-48c9-96b0-f05d16a5f377,38,1,00:00:24.903000,0,24,2,0.0,3857283,2,Ball Recovery,782,Belgium,9,From Kick Off,782,Belgium,,3457.0,Michy Batshuayi Tunga,23.0,Center Forward,,,,,,,,,,,,,74.8,53.2,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,
28ee79ff-8f67-4d70-9de2-a017541dc426,39,1,00:00:24.903000,0,24,2,0.853674,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3457.0,Michy Batshuayi Tunga,23.0,Center Forward,,,,,,,77.0,51.8,,,,,74.8,53.2,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,
27048d57-6849-4ed1-9a32-3fca069968b5,40,1,00:00:25.343000,0,25,2,0.506879,3857283,17,Pressure,782,Belgium,9,From Kick Off,788,Morocco,,5219.0,Romain Saïss,5.0,Left Center Back,,,,,,,,,,,,,42.3,24.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
5b3712f9-165f-46d1-8084-701367eac772,41,1,00:00:25.757000,0,25,2,1.096408,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3457.0,Michy Batshuayi Tunga,23.0,Center Forward,3621.0,Eden Hazard,17.15634,-1.2932973,2.0,Low Pass,81.7,35.3,40.0,Right Foot,,,77.0,51.8,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,Eden Hazard,10.0
992c0c3f-1b73-4d48-befa-e6f4e63bc660,42,1,00:00:26.853000,0,26,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,,,,,,,,,,,,,81.7,35.3,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
338ab6b7-16e6-411e-9bd9-5a0f2244a413,43,1,00:00:26.853000,0,26,2,3.785712,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,,,,,,,87.8,17.6,,,,,81.7,35.3,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
c066563c-7063-4271-aaeb-4fe32cbd772e,44,1,00:00:27.489000,0,27,2,2.360605,3857283,17,Pressure,782,Belgium,9,From Kick Off,788,Morocco,,23774.0,Selim Amallah,13.0,Right Center Midfield,,,,,,,,,,,,,40.5,43.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,
8ecb101e-3ff5-4404-81ba-548480377429,45,1,00:00:30.639000,0,30,2,0.0,3857283,3,Dispossessed,782,Belgium,9,From Kick Off,782,Belgium,,3621.0,Eden Hazard,19.0,Center Attacking Midfield,,,,,,,,,,,,,87.8,17.6,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,
9e145d00-c4a7-474f-b7b3-3229facacefd,46,1,00:00:30.639000,0,30,2,0.0,3857283,4,Duel,782,Belgium,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,11.0,Tackle,32.3,62.5,1.0,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
6e772aae-9e9a-438a-b2ea-b5846dc141fd,47,1,00:00:30.639000,0,30,2,4.610569,3857283,43,Carry,782,Belgium,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,57.0,78.1,,,,,32.3,62.5,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
407ae6dc-05ac-4a3f-834e-08282ae30a83,48,1,00:00:33.380000,0,33,2,0.93721,3857283,17,Pressure,782,Belgium,9,From Kick Off,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,,,,,,,68.0,2.0,,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
db1f0185-ac81-48c6-b1d5-e1467cbe6986,49,1,00:00:35.249000,0,35,2,0.0,3857283,39,Dribbled Past,782,Belgium,9,From Kick Off,782,Belgium,,6989.0,Timothy Castagne,6.0,Left Back,,,,,,,,,,,,,63.1,2.0,,,Complete,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,
a8deb4c1-1bf0-49f0-9417-bf872a36c2a5,50,1,00:00:35.249000,0,35,2,0.0,3857283,14,Dribble,782,Belgium,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,,,,,,,57.0,78.1,1.0,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
701e9300-15e2-4f79-a191-59d28ea35f57,51,1,00:00:35.249000,0,35,2,3.631318,3857283,43,Carry,782,Belgium,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,,,,,,,95.6,70.5,,,,,57.0,78.1,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,
9d93d163-c9e8-4121-8667-8f694b1f6504,52,1,00:00:38.881000,0,38,2,1.630436,3857283,30,Pass,782,Belgium,9,From Kick Off,788,Morocco,,5237.0,Hakim Ziyech,17.0,Right Wing,6301.0,Youssef En-Nesyri,31.705677,-0.90837,2.0,Low Pass,115.1,45.5,40.0,Right Foot,,,95.6,70.5,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Youssef En-Nesyri,19.0
afa69cc9-8c10-489b-bf40-7a525754f5a5,53,1,00:00:40.511000,0,40,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,788,Morocco,,6301.0,Youssef En-Nesyri,23.0,Center Forward,,,,,,,,,,,,,105.3,48.1,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,
455364db-3696-4de8-8d90-e51d5fe07fdc,54,1,00:00:40.511000,0,40,2,0.0,3857283,2,Ball Recovery,782,Belgium,9,From Kick Off,782,Belgium,,3509.0,Thibaut Courtois,1.0,Goalkeeper,,,,,,,,,,,,,5.0,34.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
9d911ed9-a02c-4725-878e-5b8cb2d15e30,55,1,00:00:44.721000,0,44,2,1.106638,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3509.0,Thibaut Courtois,1.0,Goalkeeper,5642.0,Axel Witsel,12.863126,-1.041043,1.0,Ground Pass,18.9,22.9,69.0,Keeper Arm,,,12.4,34.0,,,Complete,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Axel Witsel,6.0
ae96acb0-22fc-422d-a16e-099807b3aee6,56,1,00:00:45.828000,0,45,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,,,,,,,,,,,,,18.9,22.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
c8102590-4083-4558-8d57-1d175c7e1a12,57,1,00:00:50.131000,0,50,2,1.892451,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,5642.0,Axel Witsel,11.0,Left Defensive Midfield,20005.0,Toby Alderweireld,28.572714,1.7324928,1.0,Ground Pass,24.5,51.1,40.0,Right Foot,,,29.1,22.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Toby Alderweireld,2.0
caf95c88-487f-4da2-b778-8dca6a298112,58,1,00:00:52.023000,0,52,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,24.5,51.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
65df5f79-8ade-4e0b-b880-f947d0eb020e,59,1,00:00:52.023000,0,52,2,3.639286,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,31.7,51.4,,,,,24.5,51.1,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
cf3fb4f8-067e-4dc4-b37b-fa6a7b5b5cda,60,1,00:00:55.662000,0,55,2,1.304061,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,3077.0,Jan Vertonghen,23.700844,-1.579235,1.0,Ground Pass,31.5,27.7,40.0,Right Foot,,,31.7,51.4,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Jan Vertonghen,5.0
7be382bd-2171-4f48-b81c-0e193097e59e,61,1,00:00:56.966000,0,56,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,,,,,,,31.5,27.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
f05377e0-98cc-42d7-9258-d7b6788f3aad,62,1,00:00:56.966000,0,56,2,2.696693,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,,,,,,,36.8,26.9,,,,,31.5,27.7,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
f16acf69-23ff-4e96-ad80-01e9a3489790,63,1,00:00:59.663000,0,59,2,1.357844,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,3077.0,Jan Vertonghen,5.0,Left Center Back,20005.0,Toby Alderweireld,24.712952,1.6031736,1.0,Ground Pass,36.0,51.6,38.0,Left Foot,,,36.8,26.9,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,Toby Alderweireld,2.0
b23ad58a-234b-4fa3-853a-a06fb2663c06,64,1,00:01:01.021000,1,1,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,,,,,,,36.0,51.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
70d150b5-381a-4b6c-8d8b-10a7c245bb0d,65,1,00:01:01.021000,1,1,2,2.822364,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,,,,,,,41.9,54.8,,,,,36.0,51.6,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
39004cdb-0b89-4789-9183-b372ee54b205,66,1,00:01:03.843000,1,3,2,0.62723,3857283,30,Pass,782,Belgium,9,From Kick Off,782,Belgium,,20005.0,Toby Alderweireld,3.0,Right Center Back,48347.0,Amadou Onana,12.465152,-0.72864103,1.0,Ground Pass,51.2,46.5,40.0,Right Foot,,,41.9,54.8,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Amadou Onana,18.0
6c7072bf-03c6-45a2-a05d-fc4d5877dd9a,67,1,00:01:04.471000,1,4,2,,3857283,42,Ball Receipt,782,Belgium,9,From Kick Off,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,,,,,,,51.2,46.5,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
4e0f3ecc-b3ea-474b-97d1-ea839b18e413,68,1,00:01:04.471000,1,4,2,1.59943,3857283,43,Carry,782,Belgium,9,From Kick Off,782,Belgium,,48347.0,Amadou Onana,9.0,Right Defensive Midfield,,,,,,,61.7,43.2,,,,,51.2,46.5,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,
